business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level,hex_id
OPERATIONAL,"{'location': {'lat': 52.373955, 'lng': 4.630877999999999}, 'viewport': {'northeast': {'lat': 52.3753914802915, 'lng': 4.632218180291503}, 'southwest': {'lat': 52.3726935197085, 'lng': 4.629520219708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurant Parck,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118218394750198954359"">Restaurant Parck</a>'], 'photo_reference': 'AXQCQNRDADJl5ivfJzUNHbey7j50H_fk99mtQmLeaQOM4jerfAjJ-gbDzHCoURsJ2FhZe7tCZIzEsi-qNQ_3WMhHDUozuSbuan3pCC8ip3ksn7247_EJ3cAlo3wYEcM4AzmgE4ov4Z8cZe8TZFiCYUODxWxYwfBmCtP5_n0Vpjh4WEc7IY-xyE1NhZhZl6F-gNsB_cusDne4rIZ1bTG7eJ7IEEI8dereNKXvh67EUftQh9p9UBp3b6ESN31S_ddutWD6Sj6n4Czbz_ewbEff9Kn0qMwhEbdvaxi_fU_3hquk5fLz9MrFdV93atufPyOmHGDX8vlNuUC2u2k', 'width': 1080}]",ChIJnwMxnUDvxUcRT-x371J24d4,"{'compound_code': '9JFJ+H9 Haarlem, Netherlands', 'global_code': '9F469JFJ+H9'}",4.1,ChIJnwMxnUDvxUcRT-x371J24d4,GOOGLE,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1128,"Frederikspark 2, Haarlem",2.0,8819682edbfffff
OPERATIONAL,"{'location': {'lat': 52.3744718, 'lng': 4.629904300000001}, 'viewport': {'northeast': {'lat': 52.3757913302915, 'lng': 4.631298980291502}, 'southwest': {'lat': 52.3730933697085, 'lng': 4.628601019708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurant India Corner,{'open_now': True},"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105568136859484079468"">Restaurant India Corner</a>'], 'photo_reference': 'AXQCQNSDhENLAFT6Uyv-admop1kpA30wLG3yDMbD09YOI-LAkOnrfdnhbaEB1h0y-GUCosTi8xfI9q4CYyQ8ZWsXY_Cu-DV4LgzbKwo3w1yMRtz-1wTDC1PiNkD4P1cFZtgbAJoLvdg_CfuJJusIjrbAqZf1aAihxNXGMQ5-kAdvEzrV1ll65BZwd7FvKc-5Njbsjg9HdVrRq1MLg0iP00jot3gUaI5NUmyD4_pV_-IMS9qCfQunsy4YDhwrt02IZKOSS7Q1mwQZGjsFpCQ_hwdecArUEzNjoMSexapchZt-fa054nQR1ZanIhxyv49H1ZjbZaxpCTKR7Ag', 'width': 960}]",ChIJxwO0eT_vxUcRffcadCIAp2I,"{'compound_code': '9JFH+QX Haarlem, Netherlands', 'global_code': '9F469JFH+QX'}",4.3,ChIJxwO0eT_vxUcRffcadCIAp2I,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",238,"Houtplein 30, Haarlem",2.0,8819682edbfffff
OPERATIONAL,"{'location': {'lat': 52.37577599999999, 'lng': 4.631189999999999}, 'viewport': {'northeast': {'lat': 52.37713893029149, 'lng': 4.632449780291502}, 'southwest': {'lat': 52.37444096970849, 'lng': 4.629751819708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ristorante Napoli,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114936551742889652319"">Marco Hueg</a>'], 'photo_reference': 'AXQCQNT25OcjHie2mtYAS73S4csqBaYaR6Selm5Fy0ehKBfWHzfrDeTxdLcEuEKrQw7wXiA3Qq4u6e-c8_rn2gnWhMlQhVKlp0bA9go5BhSoQ8zjTl0mW0ALCdHCBv5r0CyrupsanoiVRAc7QJq7ivdwZfb0yOu5J6kZ8Ai3K3n89S7f3JBcq2D1qd7En1hSl-ECoutcADvvBU7vIbUe0QNu7qJN_0_IrOHZ8vkqCOg0Sg2zWrwdEBTbye3fnJZ0FewxQt1GUzSwKn9ynFd1StpTdgxVV6rS_rdGGTdWS-CrTV-rIJfJu8s6inap1D6Epjh-wbo8i5LT0Uqf4b4weyyUCS79-x074_RLsrQvMi-ZONK2yaZNLZs8yVOvFQKPEpcJls9fAvXLlOCicbANWoMAt2S8WFjhivOR2XhPK9IzyXOITOn7ppBnZsh8CBg04z1dXaoUSK7B0hST-A_f6TkPRSKGlJpFmqq5IiRCAAInO5Ao51qJyJ6TUuXveRcxkbX0akK0LkBUn3o_7HYLksSbBMZlgSTC_gwjE5eB9woIpLnHZcGQhUlQBdVJpwXdjjDAB-Dl-phPsxs-gw1_LVg1xjCQVPeXZhixd1M3OiMLmUBCg2KS-ThYY55yChGgzJbgQ-s2btd6', 'width': 4032}]",ChIJLX6edUDvxUcRsAzxy2DZkfM,"{'compound_code': '9JGJ+8F Haarlem, Netherlands', 'global_code': '9F469JGJ+8F'}",4.2,ChIJLX6edUDvxUcRsAzxy2DZkfM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",903,"Houtplein 1, Haarlem",2.0,8819682edbfffff
OPERATIONAL,"{'location': {'lat': 52.3757132, 'lng': 4.630699299999999}, 'viewport': {'northeast': {'lat': 52.37707363029151, 'lng': 4.632127430291501}, 'southwest': {'lat': 52.37437566970851, 'lng': 4.629429469708496}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Gandhi Restaurant,{'open_now': True},"[{'height': 1224, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109129012010464068751"">Ravi Dharmi</a>'], 'photo_reference': 'AXQCQNR5yKOzY6jHmu00cGiDUnx8dPNdAAw-N28VdPjhwOdSTR53OA7Nd8tEuUxExol0p1krmzcV_QNiVPgMnhOytNsR7YQExucfRu47FZ7xDWrdpP1rQpJZGF0RFu1qXVZR2SUUnCzeolSooUByezkAwxY1HbK9axY_RRvR2O0lDs330iBlBqdXjoE_mflX4ypNN3-NDW7lFGjSTdnXpNrdaOZDX6pXQvNZMu85416LmLlxfkzLa5X4M52JoRkUq7S-Tu7hiW2FYJXvK2pUtTPUUijmjKG8-33uUUIggJntppn7cIJnBW4IKJ0_mpmO_gpdKvYSLBdpkAgmLP4_CG-qJswGeUZqpAmrnCIBlkN0LgNLx50mW1StK84IvbV0nTOMyL51T_Dw9guPht_tbrl52jKZDSJPsrDgDu7tMNaSQBvjMQKamYKs69_wR20Z0Scbla2-7_R7R_6gkE5qItJApmGuqkg4cKaHZZBziSyiC_bi9pCKjZnMwMXABXd8xwvfPBNOm6USDIgS6B4TywIXVT8UsB3RrSQVVPg-BDlNJKyncK-TaKBUcSAhqBDFjoesQCsMclgQyiqv6la7tPPzY6Sg5qYFDP75ossH4PspVbKP_Bo-wwj0NOPGoaSoWHD4Ce8_LHUX', 'width': 1632}]",ChIJUavsiz_vxUcRQq_KGmTwVQY,"{'compound_code': '9JGJ+77 Haarlem, Netherlands', 'global_code': '9F469JGJ+77'}",3.8,ChIJUavsiz_vxUcRQq_KGmTwVQY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",297,"Houtplein 2b, Haarlem",2.0,8819682edbfffff
OPERATIONAL,"{'location': {'lat': 52.3754333, 'lng': 4.6289694}, 'viewport': {'northeast': {'lat': 52.3768232302915, 'lng': 4.630302630291502}, 'southwest': {'lat': 52.3741252697085, 'lng': 4.627604669708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,De Tempel,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105120029600420397990"">Hermes van Amstel</a>'], 'photo_reference': 'AXQCQNTO3A-QlLP5rlcKqlYbbrnvc6oyg5Db2j3qdhQUlwPoC8NFYcmTL4cKq3i9HJnf9epSTPE3NtaLWv8lUuENJAu-sX9hMNOIxtsF_lOX9DU7lI-6FnG2d184wuoXUPjOs_Z2CpszEGZwZITVI-ckVs6LWx4GzCTZEBimajJP6yGk0xjXcPJ-DEQSzK2jSx78z0NIiHOI4lTAMXDa1lPG4JOs5mPZlYEED1PfKBEr6HxhzmEbwSlOXPA-ua2-bNlQUOvnyJl5IAFwAr6S1G0f7_ArwgfR8GwjP9uG_hoeGFUqEs1VsEX8_oebVA_B1V1PFH1lGUj26dlOai1k9piqAZx4okbwlxwbKb_Rd26vlmiSU7c1FMM6a7eM4U-GgMNppCwsUwPkzxuasKhDic7u-TYbvZNFUWw3nWvOWisw7HT6lUPQdJnrLMNZG-ZVvt5IfUyXtrDu9QPLnD70wHI2RkkPLcH9Wq1niKgk75pIw11qD6Mj7ny8DhLOPDt1ovv_DFgt7351QMpOWfs_-jd_xbMOSmoHaRqYuDRDfvOkM3e_pqCK7r1XEvc0EZKJHdSOOrtVInltrg9SXfMCAihQlqdbqEJmpEBA3iYo49akdBUYwNeOJuaTKNAOOPuNIMnq7g9ovVx2', 'width': 4032}]",ChIJP9GQvD_vxUcRxg8vxQitIH8,"{'compound_code': '9JGH+5H Haarlem, Netherlands', 'global_code': '9F469JGH+5H'}",3.7,ChIJP9GQvD_vxUcRxg8vxQitIH8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",393,"Tempeliersstraat 42, Haarlem",1.0,8819682edbfffff
OPERATIONAL,"{'location': {'lat': 52.3739241, 'lng': 4.6318952}, 'viewport': {'northeast': {'lat': 52.37532883029149, 'lng': 4.633248980291502}, 'southwest': {'lat': 52.37263086970849, 'lng': 4.630551019708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Fish@Home,{'open_now': False},"[{'height': 641, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108933259344934575345"">Fish@Home</a>'], 'photo_reference': 'AXQCQNSYlzF0k2ts3Zk2oO24qsgOpwIjGLMVIW1eb6_SIJj6tfUAcZ3UC2mO7vwdL_TchYEjWIEme4NPM5zX0QqlHsqLehX8fme018GG74nA3R8AYqM_VVUaJeXmITgXaPPhgJ0Q3Rulg04DHGl5sT7r0JxpS0GjLm1gedAuPPyV7wEI5a0pdXng42X6-018zHEo6Jymr1KF_HcfBByhg5f4sfcaMQzN4F74MNBrkFWbAq40jUQKfQQ6EX3OWWtvjOikTiXHRslxDSWrDj6Co6vP7CPGBKrU5KMPFP8o_b4qr-P65yaZL_U4WNDOy1-g1S8MT8taWatPRs8', 'width': 1138}]",ChIJURCZLxblxUcRpPFL6gRaZRI,"{'compound_code': '9JFJ+HQ Haarlem, Netherlands', 'global_code': '9F469JFJ+HQ'}",5.0,ChIJURCZLxblxUcRpPFL6gRaZRI,GOOGLE,"['store', 'restaurant', 'food', 'point_of_interest', 'establishment']",25,"Frederikspark 14, Haarlem",,8819682edbfffff
OPERATIONAL,"{'location': {'lat': 52.3745808, 'lng': 4.6314932}, 'viewport': {'northeast': {'lat': 52.3757077802915, 'lng': 4.632574880291502}, 'southwest': {'lat': 52.3730098197085, 'lng': 4.629876919708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bar & Kitchen Zocher,{'open_now': True},"[{'height': 3744, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114308161669345128002"">Bar &amp; Kitchen Zocher</a>'], 'photo_reference': 'AXQCQNSsDZvQWxw6nUqhKbW-siG7AYBdl9XcPZGi9JTKlrJumIYaXk16fqreIwK6eAxU0RsD9iPHp2Oj8cW72ILzrBbp1J6HR4hqDLSnsWKGMyBhP8cGhf6XLxLBjSaBD67vn-XMUW0pYuPV2LnQYkSQe0V3hjZMbeLgjLxLBXL3L1ChNhe4q2pvcqDVBs9gGByLgWsxeY9rjNwf4E4vnjO1XetP6FYWqOGdkdW3bZmq8Vob0WHoXvIgc7GO6ODTJpsBQFY908GpXjPn-yMUIBIQqyreqggwxbrltGZLv1Bwd9--9hWg2cp4tFMsG5PZ87aPB4zG8Jau2xc', 'width': 5616}]",ChIJE0Kbh0DvxUcRXm4_D7TH9xQ,"{'compound_code': '9JFJ+RH Haarlem, Netherlands', 'global_code': '9F469JFJ+RH'}",4.2,ChIJE0Kbh0DvxUcRXm4_D7TH9xQ,GOOGLE,"['restaurant', 'bar', 'cafe', 'food', 'point_of_interest', 'establishment']",232,"Baan 7a, Haarlem",2.0,8819682edbfffff
OPERATIONAL,"{'location': {'lat': 52.3739535, 'lng': 4.6295313}, 'viewport': {'northeast': {'lat': 52.37533198029151, 'lng': 4.630832180291502}, 'southwest': {'lat': 52.37263401970851, 'lng': 4.628134219708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kokkie Londo,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116836133733761228796"">Kokkie Londo</a>'], 'photo_reference': 'AXQCQNRWk_zqG7OCjuVLUu2492dYTThXQ0OBk8KZnkCkTqnxYCd8OxPTcfzIIDPhQBF08dFacNgLfP2HUwt0zo2uL8aPn1aQ3FwlY2np3IbGDS5rQskqvdHYJeYfi2kqC66v3Xvmsa_iLTdqX7GTnefPz47p3HqWS4FTvzgQGUiDzODk7civ3HdQRopSpwg781rNddGTKLBPbt_R1yNT48rf-won-5izLiN5x5Dvs8gVQfuC6EPf_qBapQ9X6ZB1Mq92VFLJNcsT5JThI-ZMQNyFrpEHX-l6Tbdtk0ApBwjr78INK3XvNuLM9cvCaUeX9_enPmLSuSBKCGI', 'width': 3024}]",ChIJtazZEjXpxUcRaKoHUzu3TRo,"{'compound_code': '9JFH+HR Haarlem, Netherlands', 'global_code': '9F469JFH+HR'}",4.7,ChIJtazZEjXpxUcRaKoHUzu3TRo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",236,"Wagenweg 3, Haarlem",1.0,8819682edbfffff
OPERATIONAL,"{'location': {'lat': 52.3747455, 'lng': 4.6296397}, 'viewport': {'northeast': {'lat': 52.3760685302915, 'lng': 4.630967730291502}, 'southwest': {'lat': 52.37337056970851, 'lng': 4.628269769708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,PIP Deli,{'open_now': False},"[{'height': 5315, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115446846838812372270"">PIP Deli</a>'], 'photo_reference': 'AXQCQNRmf3y5177MmrJn-LSkC_Rx2PKhYI9x6F1d6qHzq2RsYqfDQPOSPVs0fFrIz7prPReQqXih4A-ijZERxbTjOiySuJvchQqd4J3AZ-Rlv67z8G1xEooYvPRqhtkmgT40znMX-g1rFPCzdpwb-N2rVHdUpLaevoTXDjMcCetAOycnprBrMlWIkKaRVx-RG-1Is96nPpRwZRYiT34z0S_9RO0wIcZw5YfI0rOwTmN30TSt3BjOXpiAz-CRKiQjV4NhCM8exv6_IoGvi9ISjbCIpG6Kscu-tOz0Xrw_odU6Cioq8p8CM2tIsKsza6nvB-tcA7nLIgQylnY', 'width': 3543}]",ChIJTxjri6bvxUcRQCSxMViyX4M,"{'compound_code': '9JFH+VV Haarlem, Netherlands', 'global_code': '9F469JFH+VV'}",4.8,ChIJTxjri6bvxUcRQCSxMViyX4M,GOOGLE,"['restaurant', 'cafe', 'store', 'food', 'point_of_interest', 'establishment']",238,"Lorentzplein 2A, Haarlem",,8819682edbfffff
OPERATIONAL,"{'location': {'lat': 52.3756377, 'lng': 4.6307219}, 'viewport': {'northeast': {'lat': 52.37697963029149, 'lng': 4.632113930291501}, 'southwest': {'lat': 52.37428166970849, 'lng': 4.629415969708496}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bar Bistro Felien,{'open_now': True},"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105701355464480390247"">Bar Bistro Felien</a>'], 'photo_reference': 'AXQCQNTKFKV61Cou8JqGnttyG8JeKKBZ0qoTy81EnsciqSfpG206Ld3SPqWj4Pbdox4q72o9XSF9vWdpG0ELJBQtoDbE9E4pXoBUzEjuxhTDuIXtGN2vy1NSefzALaLOWURzCb92FxnIkmTVlcbrwk40xtWWuBPX6OqOLKViWbExGzurVKvb2nhOuF-4t-VURjt0a3YZqAIT09Fd2Q7TgYWicYA4QRifAhTM4u5zDLIlpNpFWsozF-sv214KDHGXrUeNbIakm8Z1ymwIRHcYPHGR6z37sGcktBpPXQ3zBkoeuUo0UQ8BewRNdoE9UNvCduK_dFa-fM2FhCw', 'width': 1536}]",ChIJi61H6e3vxUcREe2bQYJkQVM,"{'compound_code': '9JGJ+77 Haarlem, Netherlands', 'global_code': '9F469JGJ+77'}",4.6,ChIJi61H6e3vxUcREe2bQYJkQVM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",155,"Houtplein 2, Haarlem",,8819682edbfffff
