business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level,hex_id
OPERATIONAL,"{'location': {'lat': 52.35964110000001, 'lng': 4.6528416}, 'viewport': {'northeast': {'lat': 52.3610389802915, 'lng': 4.654017180291502}, 'southwest': {'lat': 52.3583410197085, 'lng': 4.651319219708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Lunchroom Heco,{'open_now': False},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104610170158827874093"">John V.</a>'], 'photo_reference': 'AXQCQNSm_jIw-IRslB6ywrmSBSx9KLeh23rAN-GtnKl-XbwPON1le0pK5X3SssqakHPDNWr3ZU1NFBwKhoqDyoCBAYdDoqIgOk08fTsoBuV9MyQc2Kw3SHAseab1VuWTPvJw6fkdw5mZaB7ulADAuF7SlCWnyjoYk13OfGRH5-Uj1S-7aScYkw6Gw95aO4dlb8UG2HzBXNxWlB_kgzI4RLk2WVjqopS8QEvNEgZTz2xS8adq5TghZh6TEmilYpBH_m0o0hI7z0Ecbk6lKx7q6V_TTdK0G0r9saOQKxOaGwNjqxRv_rkgbe0Xqmy6Ud8CmJwWV2DBAUc6HbxHqAGy-h-bMJgBC6G6Z1zYER6R8GkIeGCSWVXlXpDjRnkr6RYj391CRgPYPfJAw1cu4d62uwvdt9hWX9Mlw7pkz3wenPhUz50U6G5dLvJu0ONrb1PclxezOxoi5a2DHz_mCTGHMGKgiBQXeIICmOTOA26HO50w4wIxFGzqiUIyFzDu8Kvky1_rsyjvhanNfbxhtQk6UFMk0OjqoVuwEYHq5Xs6-vJbXsMQxndIg3si0bKwMRM5VsAvrqWmkVYC-WqcmOiFO1xgmYUwEmRgPp9ZfpcEhSZDTlSgtuEXyaGaNEGdYADfI7Bi_LaxuaXw', 'width': 4000}]",ChIJM2SahYHvxUcRL7zZR2tXJhs,"{'compound_code': '9M53+V4 Haarlem, Netherlands', 'global_code': '9F469M53+V4'}",,ChIJM2SahYHvxUcRL7zZR2tXJhs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Andalusië 2, Haarlem",,88196825abfffff
OPERATIONAL,"{'location': {'lat': 52.3589582, 'lng': 4.653006899999999}, 'viewport': {'northeast': {'lat': 52.3602478302915, 'lng': 4.654582980291502}, 'southwest': {'lat': 52.3575498697085, 'lng': 4.651885019708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Mario's Pizza Doner World,{'open_now': True},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104924415619983820285"">Mario bozdag</a>'], 'photo_reference': 'AXQCQNSh14mSrioZ4_jYUvJZCBhODyB77BExkuTUE7jTkxcXf3CU1nEOv5XT5YyHmdYPsAZaWQREV_JYgRcbb-DQ0KQ1QB85M2hwDwvBlXs_B0L56-6zBwhldFzWuGnHlA_6yLSBgrPnftKskB0MBwxiEIlU0eYmwjIHr5M5NoCUCfQwOduazhWsTp1JjFbyltBgmZ7MogBZOqrHsZugrZVI0j7gzZSNBhxGSRJsUOxxMaQP9t2NqGLX-D9ICY7kHeRGeMogfNadvz6hRrCYPYdqFQy1pS0N_WYlt3U_bD1ilRA4ZlWNApjB_dKj_3CUEcKDz0nTNa6r5-_yuUS3jmzgKd85_eYKYOPtQ6MJsMwjSsBkhCZiKmXymulz19juOYK0lUBv3LiTfn1LO1hRCgThJZ-FgxOUbkPKpWiQrbhNMJ6PAC9PXcOIr8woPFvAGE3QnjhaAb-k1z_5sgrvCoxZLtlP9A-dVOAhSU4GFAO9jjRdey6HN1RsjS0uz01VEA_c2BnQ9DSVt0i7638_TZIBc-pLKEeLXUjWWcm2hYb6z-mrrpP3etCwprseIzgXlhIi_mnx5PE7NvTQtQT8d_JQtiwQ9oZhKMJf-vY-_zCO5pbmMnV-oXOrMm620wMi0BWs-S8ugg', 'width': 4096}]",ChIJyYl50jnvxUcRIcduOGtTURc,"{'compound_code': '9M53+H6 Haarlem, Netherlands', 'global_code': '9F469M53+H6'}",4.0,ChIJyYl50jnvxUcRIcduOGtTURc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",45.0,"Andalusië 4, Haarlem",,88196825abfffff
OPERATIONAL,"{'location': {'lat': 52.3595196, 'lng': 4.6535473}, 'viewport': {'northeast': {'lat': 52.3609475802915, 'lng': 4.654395630291502}, 'southwest': {'lat': 52.3582496197085, 'lng': 4.651697669708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Slagerij Guven Et,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109649981600715208983"">Slagerij Guven Et</a>'], 'photo_reference': 'AXQCQNTQMoj7MvJgwBgvamvHfC0DgH5w-F1A5ldPpyBFrumIy8C2PLS5E_R6ug2JvQkGVr7PDnyRoBY9EoQJoSYs4FEnWOIgQVsfUws8tQ1dRNiilcaPDaDFNN4IEMznotrJWJo-bWihNL7xJ1HLd_0Vqhfu2gj-e1WZtnhuw04mpeLq6U1zXOPLXuRmt5EA4bCI7h_VffgqgSJd-ZS5c1WJkiyHwRwMeI7wuDSygdrAL9dpWuy9b26Z3u8LKSjQ7ATMt3m35TPoeY-Ng09s-ZrFOwSqQ6a-CwJcKnlEBzo2nxS2dGvC3b6CGO-3IQSTtzstuTLNM95QJIU', 'width': 3024}]",ChIJc5u3-jjvxUcR4c6rN2k8t9s,"{'compound_code': '9M53+RC Haarlem, Netherlands', 'global_code': '9F469M53+RC'}",5.0,ChIJc5u3-jjvxUcR4c6rN2k8t9s,GOOGLE,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']",15.0,"Rivièradreef 8, Haarlem",,88196825abfffff
OPERATIONAL,"{'location': {'lat': 52.359871, 'lng': 4.653491799999999}, 'viewport': {'northeast': {'lat': 52.3611651802915, 'lng': 4.654317280291503}, 'southwest': {'lat': 52.3584672197085, 'lng': 4.651619319708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Vishuysch Haarlem,{'open_now': False},"[{'height': 2232, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104610170158827874093"">John V.</a>'], 'photo_reference': 'AXQCQNQ7u2iAydV33Rk5vBvDtRm1yyGz5N-wM2-vgzJwA76AK1hyvZvQV3QSUg3dW1XdiJ5ykJ7d25T53FtWPRyHQrw3EG7OhDylkmgz4lT-nyaEeqerevdVxgavGTt32GoMlO4PlJE35k5pxl-8xwXdJsvn8erWau91wUlP1YwfR6qBaeyLLaAmFa9UOfxGlHIx5_RlaPx4FpEQiVjjR4n3AI-zm-QLd3RLb8RtMwGyvLhwYn2vI4goGBbmZ5icIhw87zWfN1xXpOnTOyjyXRHCEKqnIVoiQiec4QkvyCIbx6WX24f1RTkmVz-bsaLgZW4X5uPY027Z1cH7hdxL7EHXuOspfZsgDEPd89PkbJw2EIxqZOPXzZZPbyeHUWomGMDygkQ3D0olYRnEKBdAf7xwu0rqv4uTlZQ3x2Cpr1XehmdpRq29-ujnyWpJtGZ4DYabhl_9h3EZb7AEvFxt1njTevIgUUYrIZSAr-kPMOAQ_J_hJemtWMHJktoFp2Tj3Omw6jZesdoTBENuuzlVnVMr6rDRNkXe8cLqqakFvMwVvczFqCQUNjFMk5ArrsfAgssTp3XkWBMHtzHqlqWXJE3MvTpsmNAefYBJOwNgDxWp9FgmNAdqCDfnXPoG4wUo8L9NIprNrg', 'width': 3964}]",ChIJESwR5lXvxUcRDt3LGydAofQ,"{'compound_code': '9M53+W9 Haarlem, Netherlands', 'global_code': '9F469M53+W9'}",4.2,ChIJESwR5lXvxUcRDt3LGydAofQ,GOOGLE,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']",162.0,"Rivièradreef 5, Haarlem",,88196825abfffff
OPERATIONAL,"{'location': {'lat': 52.3591499, 'lng': 4.6548118}, 'viewport': {'northeast': {'lat': 52.3604511802915, 'lng': 4.656825880291501}, 'southwest': {'lat': 52.3577532197085, 'lng': 4.654127919708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Warung To Go,{'open_now': False},"[{'height': 2790, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114791818230602768911"">Warung To Go</a>'], 'photo_reference': 'AXQCQNQZ8mniPL2WPowRvyLpqreL-I5KEt7q69UNbMKYJHe6-Vmej983hQ0BUH_m8A4Rlz1LYjU2yY-CIHZp1CSFETsgGDNgxOqHT4p7ZhChK6E3TT0lAnzaIwtp9iE-fRa1Vzp03i0BxtwxMv5V9OJKI6L0JhoVQjLbX32QieQG_pPle1_DQaCILvtRHTn2nWDNqcFG2X2wYqMaUSXPYSwUvJeanQ-e9QNSjKFutdvHAUXH5Ej7xIWJxpkJtLPjCn81TV2tpBZmisZwwO-CqA4PeqAu3w-93Ka2BxcF6FdjVMBwAje-Amoq1mpIBMqjj0SjRQEOupypGFE', 'width': 4960}]",ChIJA_Lg-87lxUcRk9wIeMohKBc,"{'compound_code': '9M53+MW Haarlem, Netherlands', 'global_code': '9F469M53+MW'}",4.5,ChIJA_Lg-87lxUcRk9wIeMohKBc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",14.0,"Casablancastraat 4, Haarlem",,88196825abfffff
OPERATIONAL,"{'location': {'lat': 52.358017, 'lng': 4.6505269}, 'viewport': {'northeast': {'lat': 52.3593754802915, 'lng': 4.651988880291503}, 'southwest': {'lat': 52.3566775197085, 'lng': 4.649290919708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Oses Cigkofte Haarlem,{'open_now': True},,ChIJJRbNjp3vxUcR-O2GnNXeaFQ,"{'compound_code': '9M52+66 Haarlem, Netherlands', 'global_code': '9F469M52+66'}",3.9,ChIJJRbNjp3vxUcR-O2GnNXeaFQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",18.0,"Wenenstraat 29, Haarlem",,88196825abfffff
OPERATIONAL,"{'location': {'lat': 52.3590325, 'lng': 4.654955899999999}, 'viewport': {'northeast': {'lat': 52.3603803302915, 'lng': 4.656510330291501}, 'southwest': {'lat': 52.3576823697085, 'lng': 4.653812369708496}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,New York Pizza,{'open_now': True},"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109888442881346793252"">New York Pizza</a>'], 'photo_reference': 'AXQCQNQEWYVmvec6KqdnDaeS-g8k4EviFXQLGiv_gNLoZoyNHTN2qT_JTYsnWCqpOo5wdFkB95FnQ11snB73KXOI0HOzoxANWFp3WeOB4G51_e4VLPBDcHPX9Ii6To9w_wpSeIXZfIcW_799LZN1Y8OlnGdcAgXsLddTThDCQCQnFDeT1NZ381K3awUFRkdXyli7Xr8mTOnXk4NB1Znc3Tyq6mwrtS0Fs9rCxlKhTad5UL0asJoSFNxQaKvEewRh0FF8oQNc9K7OjF2UQ_BXUdyK6y6YtYi7I_SdLl7yw6T4MpN3tM8xPeXq3dCqed23N5DXUsc_OPQSebE', 'width': 600}]",ChIJc5Egzl3lxUcRcAVSTXVzhEk,"{'compound_code': '9M53+JX Haarlem, Netherlands', 'global_code': '9F469M53+JX'}",2.5,ChIJc5Egzl3lxUcRcAVSTXVzhEk,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",37.0,"Casablancastraat 6, Haarlem",2.0,88196825abfffff
OPERATIONAL,"{'location': {'lat': 52.3591169, 'lng': 4.6551501}, 'viewport': {'northeast': {'lat': 52.3604855302915, 'lng': 4.657112730291503}, 'southwest': {'lat': 52.3577875697085, 'lng': 4.654414769708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Vietnamese Loempia's Thàn Công,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109788638056226547363"">Pim Scheefhals</a>'], 'photo_reference': 'AXQCQNSzuoOoWZXQahQZ3H9bnlGpeUVvF_ZIemSfeb0Dlm1nRyYCOfWJWqyQT1fAfMErELAbD_AZfKD-QxE1V4xJ2kigKpeqhDc_03VFXQwZhdlHqYPxeGQH2G3FmMnabA7N_bQSWcQhnmKDEtUNFRU1zA7J7nmseoufb0UW9GACUwj-xD5Z8y5NzvMxal5pI_DaeSGka-ZYqz0CYq5DcNNfjuFQnSkjbrCMCPDma2VSw27s9lf142WNHenZ6NrriDjNiFyCizGcEQFF_7GQqleBAoCJHS-zzf_sGftwAXQfvs9MivAAuv1ty_YyJwzi-d26hWHZri7ZkeweMkMyyFvIsO_metSLYI1LisFiJoA_lYT7e-c6oYYMH4TTGF3P0gfS_Xp3VBPFUrWna9V0piexo46B4oNgYHI4dCdD6rTQqmFmZhQ8Z_gY11YbXKe9VqvBKdmCk75BqimWIl2AIASVtiPH-hYP0WYzPXrbORI54IFxbprysJJDBebfK3CagFIcgtMkvNGDsNpKma28WrdrIPhiyCIBUkDCQTBCa7781Qty-DMb7Ovaug7B8UHlsM6b_ZiwOlb8PaJE90cFoCOMuG2mu4bUlypfknE8FYBlIctpHRJCMRQ-cdTbZq_yL9KLBZGnFvOt', 'width': 1080}]",ChIJfRDyLE_lxUcRlp5-PWPi0AE,"{'compound_code': '9M54+J3 Haarlem, Netherlands', 'global_code': '9F469M54+J3'}",4.9,ChIJfRDyLE_lxUcRlp5-PWPi0AE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,"Menton Passage 9, Haarlem",,88196825abfffff
OPERATIONAL,"{'location': {'lat': 52.35865, 'lng': 4.655421999999999}, 'viewport': {'northeast': {'lat': 52.3599989802915, 'lng': 4.656770980291501}, 'southwest': {'lat': 52.3573010197085, 'lng': 4.654073019708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,KFC,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107601564597933464605"">KFC</a>'], 'photo_reference': 'AXQCQNT2cMp0YSYzjE8c3SzHSFhublosxw8RPN20zjbfkncW5g7z4qyjArj-e3dwbSnMtP8Vj967ZX28iZpIMgpBiQVcN5UQEiHg_AIWJL0BpZr4aD6PamsXWVTsz7hBgfG81LzvU_6jmLalWB88K_zAySSfbpC_JkXQGkCatrvpol-w-41_AghRPBH1jLnRr9yUe2ZijAIzPRiFrbMb_-DPgDCLFjoAdRkGqroBF1BT0hiN31125JsmRvju9BZkY5pjlhdmDufzehtt5oiCufxPpaM5Itn6P0hylkU7JmqJyWi2qFGDoWiIsUOOX_b746lPBLAsMd6Unnc', 'width': 2000}]",ChIJy3Rr3XzlxUcRhNGXjBFKSdA,"{'compound_code': '9M54+F5 Haarlem, Netherlands', 'global_code': '9F469M54+F5'}",4.0,ChIJy3Rr3XzlxUcRhNGXjBFKSdA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",849.0,"Casablancastraat 22, Haarlem",2.0,88196825abfffff
OPERATIONAL,"{'location': {'lat': 52.358203, 'lng': 4.6551917}, 'viewport': {'northeast': {'lat': 52.35955533029151, 'lng': 4.656629230291503}, 'southwest': {'lat': 52.35685736970851, 'lng': 4.653931269708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Domino's Pizza Haarlem Schalkwijk,{'open_now': True},"[{'height': 1897, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114938799651798395109"">Rick Dompeling I Domino&#39;s Pizza</a>'], 'photo_reference': 'AXQCQNT9G9QddhwT6D1AJ66go9eLH1pdwow0AA8nGn0PiDVr9wyyZuYpJ4w4BZg1GFh-PDHEFkz0mr9hhm1Wy69e2ag7GVVF7NIMYQON-Vz5dXgxUHfooINiKf5b0YnfXactjKVcLOvi60QbbF2tIfZCXK5iNlVm_mIU8whtf3kPA1Q44E02luVQQ-1-u8eU8aiRDZTOgurmdVGQgbAMDCtkhURmtHyxRq9BnQtaF77_YAt8TvLHlVHVIkoSxuBWSUNp3gCxzsSCCT_yhw0Spr2S_t5A6LbKNpF9yhbj2iVLBqNde9Q3CC29Gu3QhO6LYSNuf9s5v1rHqp6e8RdSdhu_w5D4mWMLR5rjKhspx07R_exP4mpCmlh-qefdH-0NiqMgbPZgIq7SZuGKBtm8J3nYJboDqmlAshAtZL6DdP5FDYIxeTqZYys1mx4-tK7KXzmF76LNvJ7XR7vfHuaM81M5zy3CG0ROjJy-kJFpvWsLhDRAGjfr237loQUc9BgRYZsyHHrywhW_UcGawIM-0x5rm_Sb6PpHRUFrPLJwaIY8-a_b8WZUZ9QBriCvxRgbgBJnh1SU3iCdlovpZtzIcnGZCG9RmZCAnA66fR4KpoCLIpxPUqbrlZ8qIDe05UJvJ8td1g8LzkmK', 'width': 2459}]",ChIJv8ygbrflxUcR1iMfLXmG8mA,"{'compound_code': '9M54+73 Haarlem, Netherlands', 'global_code': '9F469M54+73'}",3.5,ChIJv8ygbrflxUcR1iMfLXmG8mA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",40.0,"Casablancastraat 24, Haarlem",2.0,88196825abfffff
