business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,hex_id
OPERATIONAL,"{'location': {'lat': 52.3830857, 'lng': 4.6354846}, 'viewport': {'northeast': {'lat': 52.3844671302915, 'lng': 4.636723880291502}, 'southwest': {'lat': 52.3817691697085, 'lng': 4.634025919708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,La PlaceExpress,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112169272476814707986"">Joep</a>'], 'photo_reference': 'AXQCQNSTvfts1EzhCvnR2ILaV0Drb_GgoT7FtTJMT51hzDaEwJVdXhxH3RaR6_tmc-sDeh2SqoMAXuseZ7hM4xcU_fZI6fiVTkl7IL8TyhUid9YkqDY2tJOmfbeUGfy3JWAf6VBid1lrPwxTB-eRZdmjNHQmDm8acoI0XNgDclVCTKMaPQx3qHXQgHYpK589QyIel6zHZUhOFzp_98tJ8IwvdMwJf7h1GT8ktEY5OHyMAbPjStdLZfxglaNQj_rFu0Mnf0-9mjNf0kkAJB6xeEIi-OfIfmAVKgBg93iY_nEf2kZkXQ8ezX165fOUmeHYYS6slJ10g2AOgZPvDoeOOt2Q5zAZ5HIrCD46J9BfUj9IdrjChaaCZs-rsxXotX4myCGXPZBEOmTr9ynrOGk3CxhH6fmajuJlSn2dhcCv_in11ZuUYKLTk1TLmbCHi1igAdQC84W0AtYaZbsqc9fFtTsFa7Fgg0BYGZ8n5mi0fLC7IngeTv2HY-wpp_5Rh_9V-WEKZT4XWmTzhbRxK-l_y3ePT3ubRgVXbwxjbJVumdA3iTDRaDB6mu1oHMhJPEN5HKcyizqoHnr0T-aVKTIsvQLTMrNJit8bw_WE9PLJsThkeTa8Nislx-ltgLBv8ZONpFYSS_DD5g', 'width': 4032}]",ChIJbT8Yvp_vxUcRC5tr00NfNFs,"{'compound_code': '9JMP+65 Haarlem, Netherlands', 'global_code': '9F469JMP+65'}",2.0,3.7,ChIJbT8Yvp_vxUcRC5tr00NfNFs,GOOGLE,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",197,"Kruisstraat 51, Haarlem",88196825e5fffff
OPERATIONAL,"{'location': {'lat': 52.3804748, 'lng': 4.6381774}, 'viewport': {'northeast': {'lat': 52.38171578029149, 'lng': 4.640056700000001}, 'southwest': {'lat': 52.3790178197085, 'lng': 4.6373183}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Proeflokaal de blauwe druif,{'open_now': True},"[{'height': 1868, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110997053881437160151"">Leonard Sip</a>'], 'photo_reference': 'AXQCQNRR43KW3UIZPqNphH640W59_O3IvUeerXpBq4sXTCqfFPeEXOY4o4tSusufwrilnpmcDTEONiv0h1EcdYb-ZHb4euEL4g7QwyNmnPPoI0FyfsVOEet2tU3oUucXIi64L0JqFXbvwy6LCuZCe7ElU-_1JJKcHLY5LPdwRiL7nQ9u8LZDXo2MwTUUoOvraeY7eIEOHG6WLcOgPhbhqO6zmjOluGB42U-FJT-I6HeSkYC8hOJciQKeUPRYjbaPXsDoNaItUHsrpuFojhksInBWpw6YmIup6WPOrfM10rnhXMVJG4ST3B1z3Os3uJ5nUPVk1XwRaz4Qi98Ls7mCAWJTF4tBU2HWO6_x9M5GvSjuDpTfxe2Nz2z-AlONfOQ1pyRHxN1qB9lO99Vv2TLGHF2-1Px-MsAxRpKU_MxSjf0HTaN-2asU0kQqx5fEFp4EySJLIdnU4q4xDjmCKOvkbMCQbXHafpdc3QfNL5eQmsyTm9dnClKPdZ8NmHWYHr14ExXrdBBuYiU2AS-iDC8joMMfKNAKtCzw-sYvP3KTeQS6Cw9BNAYALcZ6MLTSvefhvbRkc2yAcTU2J7nqSCjuIUd43keLJ_O4ITHWM-uroZVc4GSy2cqMTB5NeRi0pI4LyG4nrAGM0Ia8', 'width': 4000}]",ChIJZ3yG2WvvxUcRLFOMDhUqSdE,"{'compound_code': '9JJQ+57 Haarlem, Netherlands', 'global_code': '9F469JJQ+57'}",2.0,4.5,ChIJZ3yG2WvvxUcRLFOMDhUqSdE,GOOGLE,"['cafe', 'bar', 'food', 'point_of_interest', 'establishment']",273,"Lange Veerstraat 7, Haarlem",88196825e5fffff
OPERATIONAL,"{'location': {'lat': 52.3781679, 'lng': 4.635952799999999}, 'viewport': {'northeast': {'lat': 52.3794544802915, 'lng': 4.637290330291501}, 'southwest': {'lat': 52.3767565197085, 'lng': 4.634592369708496}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Broodmand Haarlem,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104602137521311463440"">Broodmand Haarlem</a>'], 'photo_reference': 'AXQCQNTk5XwUt1oVsnWteXVh5tUbnHPZNw0OujGWOZokd9TA4yC80jqPVARh5eVflPumwh0h7lrrh4b42yWonU5mKf3SNhNF2oaSwPdJqBT-lwARsBVyGl4SQnt0kmTlAJPifEDmOhi9JXv_vTht2jTY0oFJBN9fSTG6HStSHKRQi2R0gzgipl9k0h2vM4cg1nU47GfY2oK20kJhZ5dbtHOV_6R1o9udAl72JcLScRLhYlG-Ck3AO6_Run-pCc5eOt6cf6G2DTNnsKPCzsWPtpvv0wca1QeDTJ7GBTP_JI43GOhAs2V4g2xXBy_gmJXpwCi95VxECCWwV1I', 'width': 5184}]",ChIJo9kAbGrvxUcR9huRM1_ya2A,"{'compound_code': '9JHP+79 Haarlem, Netherlands', 'global_code': '9F469JHP+79'}",2.0,4.5,ChIJo9kAbGrvxUcR9huRM1_ya2A,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",304,"Kleine Houtstraat 66, Haarlem",88196825e5fffff
OPERATIONAL,"{'location': {'lat': 52.3807577, 'lng': 4.6362299}, 'viewport': {'northeast': {'lat': 52.3824673302915, 'lng': 4.637848330291502}, 'southwest': {'lat': 52.37976936970851, 'lng': 4.635150369708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Tierney's Irish Pub & Restaurant,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107528867873605417321"">Tierney&#39;s Irish Pub &amp; Restaurant</a>'], 'photo_reference': 'AXQCQNR7fadVXM0HvB89_x4IL2XZz3IZ_yU8Tj7TVJcp76WbGguUhbMfIIFN9bewkDFzLafYU9O7GnJp7WHhSxIkqso89VCjhsXv7fp-gdfcwAyH0P-ilovCs29F3gk5Q0pc0ft3mA0FS8ztL5K5nyhlLxF3COLeZLofChJvt1eGKzt59UyyrbTTncaPV1_lrexQzLemybOS7C1tvlhL4lkyg22x3-b8Ah8JMvboBCqJ1bIByVZZ5QffkKbC494cI8drwI679UAiCYpFeCiKDy5Xu04Sk1yzzmD72CnRw5nfXku0RVmLwHRStwf-Hf-szXif2-z0KcU3G4k', 'width': 3024}]",ChIJy-0wVGnvxUcRH1UQZOvIbig,"{'compound_code': '9JJP+8F Haarlem, Netherlands', 'global_code': '9F469JJP+8F'}",2.0,4.5,ChIJy-0wVGnvxUcRH1UQZOvIbig,GOOGLE,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1059,"Spekstraat 8, Haarlem",88196825e5fffff
OPERATIONAL,"{'location': {'lat': 52.380229, 'lng': 4.639829}, 'viewport': {'northeast': {'lat': 52.3815452802915, 'lng': 4.641205430291502}, 'southwest': {'lat': 52.3788473197085, 'lng': 4.638507469708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Black Goat Test Kitchen + Supperclub,{'open_now': False},"[{'height': 5273, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108640229234363474200"">Black Goat Test Kitchen + Supperclub</a>'], 'photo_reference': 'AXQCQNSFZ9J693RB53uxSVdd_eaqO4qDWCshshtuEKRv-RiIoafDWSed45DJSqAR_esKrvv-lZEG58z2i4iAlh5xFBd1KZehTchRIhZa_9REWH3AjkncTRrjV3BtA7cmd6H0gCdAO9zf88xSDgm3Ws9LEWObzooPxCzfZgZDicwD6lbTxXLntn-zUhHfk4i9tFHKlHz6aq4qH4OSSN9xQ0DFceaIdO8WPOruvfFXwZXG11PCWlCKRa2L9M4HFAY5psI1-bpS9wlQK6JGPrPpBlhKjoyJR724BromcQ2jV4wEX0PHZU3FGjrKc24VIilCpedqudfgJECDgBA', 'width': 7906}]",ChIJtZ-8VvfvxUcR6ZAD5YW1pMg,"{'compound_code': '9JJQ+3W Haarlem, Netherlands', 'global_code': '9F469JJQ+3W'}",,5.0,ChIJtZ-8VvfvxUcR6ZAD5YW1pMg,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",8,"Spaarne 28, Haarlem",88196825e5fffff
OPERATIONAL,"{'location': {'lat': 52.380229, 'lng': 4.639829}, 'viewport': {'northeast': {'lat': 52.3815452802915, 'lng': 4.641205430291502}, 'southwest': {'lat': 52.3788473197085, 'lng': 4.638507469708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Featherbee,{'open_now': False},"[{'height': 5712, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118365195539080729058"">The Featherbee</a>'], 'photo_reference': 'AXQCQNTD1kTogi7cDVqH2kVK1qMlH5poecaQEKf1hKv-E8lagztBcxX6ltEDuzk2D_v82b66Jydh-NhbQSK2p8Eg5Krlf-e9ANqZBxkrxYXSuwzrLmh6myYZ3lmzruPFqCpZs-7av04kH7re-8TmlFMBDbAmTwbygmpxJobgoBT7Tl8C3hIDqcicutO8_hbbGPaAmdGjpGcl-xTP05J_DcVZHDWC5aXE_M6MDZhlyYtP730nliqOxsgMDOnPSr9qm980r_ZAPRFsGOrC8UaOyRtq6ZcG0jloDZxEzyuKNgkozZxO_zzg1qdVxQADUNF1V-_V5gtaaKkFdYY', 'width': 4284}]",ChIJJSvF_-DvxUcRgpYR2z-P3Rk,"{'compound_code': '9JJQ+3W Haarlem, Netherlands', 'global_code': '9F469JJQ+3W'}",,5.0,ChIJJSvF_-DvxUcRgpYR2z-P3Rk,GOOGLE,"['art_gallery', 'cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",2,"Spaarne 28, Haarlem",88196825e5fffff
OPERATIONAL,"{'location': {'lat': 52.3801163, 'lng': 4.6390264}, 'viewport': {'northeast': {'lat': 52.3814089802915, 'lng': 4.640416180291502}, 'southwest': {'lat': 52.3787110197085, 'lng': 4.637718219708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,The Coffee Spot Spaarne,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105667478337829212554"">The Coffee Spot Spaarne</a>'], 'photo_reference': 'AXQCQNQQijs7trsu7ccImdzK3KQQcVo2TP3Ffci3ynK5976z_DJNFQ3NbrxmSDBihZQYlcFqmO_uM52TFYAkBZyeKUp7WiJxieqmtOdqEqhmc9948XCIFbEbTUpGoS-dmzHryMjslXTvJIziaTsznR7GKTbtji8co5cuyHUZskYvIB5YZ24VoHppe_QmmRKWbMbgY_tiOJ94AHpfgSwHvw12ppxUo2r6yLo0MXA6-Higde1G25hhbFJ5tH5J0sNGS44gepskREeT0xcLcQaGLShloLARLLZO9x5CqUP9OCvvE3gxrIaDp3lilIq4EvMcbirz-1opwGO434I', 'width': 3024}]",ChIJIXAVtNrvxUcRr82W-GviacQ,"{'compound_code': '9JJQ+2J Haarlem, Netherlands', 'global_code': '9F469JJQ+2J'}",,4.6,ChIJIXAVtNrvxUcRr82W-GviacQ,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",278,"Spaarne 38, Haarlem",88196825e5fffff
OPERATIONAL,"{'location': {'lat': 52.3801163, 'lng': 4.6390264}, 'viewport': {'northeast': {'lat': 52.3814095302915, 'lng': 4.640418080291502}, 'southwest': {'lat': 52.3787115697085, 'lng': 4.637720119708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Healthy bowls Haarlem,{'open_now': False},"[{'height': 455, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106488018284614794754"">Healthy bowls Haarlem</a>'], 'photo_reference': 'AXQCQNT3Qi1wfrG_HoaGx4AY1LzVw9nH8O1K67QkOJo7WIjPXz2dDwemQfomT3pl0K5iD4_e7UOyX-6QhITO97rFP8lj1bVRB4A9iTjZE7D4B0QKPWjvi7RGeAa8bgwinIeWmtV2vWrVGxflU1-d8xom9jzFyaLQXPyA1nWlG3hdTzJLLiILJ7OJpRyLG3VBLArh7k9hrGQDE5ngHCJmy1JgJWy1RFt0SSxD6_081Rg44HOdYipRaSM1KLVuH_jPr-3kVnVSltAJF2wfy5M5b_A8d3VeQqtE-eyMvmmsj1Gx-tIdO-BbK_vmUqOlNZyZGHWlczRIr9HAY6A', 'width': 456}]",ChIJiwa_YukLxkcRfjamDQIeasY,"{'compound_code': '9JJQ+2J Haarlem, Netherlands', 'global_code': '9F469JJQ+2J'}",,5.0,ChIJiwa_YukLxkcRfjamDQIeasY,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",5,"Spaarne 38, Haarlem",88196825e5fffff
OPERATIONAL,"{'location': {'lat': 52.3801163, 'lng': 4.6390264}, 'viewport': {'northeast': {'lat': 52.3814095302915, 'lng': 4.640418080291502}, 'southwest': {'lat': 52.3787115697085, 'lng': 4.637720119708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Onze Victor's Espresso Specialty Coffee,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109153729306172003605"">Alessandro Pacilio</a>'], 'photo_reference': 'AXQCQNT3SxgSyCIDHhL_5qHJK2U-mZRw1GW5Q5GpodHokoTrbE2JmivlstRZGmcgzbLmViO2LbcIcvhChbE440tEAIxkmzVCvQF3JcnhbzQyhGGq6Ft-gWZGU0sodS_T2-wi9PLnE36lojL8R_xh7g80rWdzxJ-yJaG8OIxn1NdYWM_L4lYXv_MQo9n2eWbf2c6ycLHKIoTPwsa5IZQyk_Ui6-x1DQn4Lu9lNSnaB_CpJm2KJm37jICY6bmHGkSne5L481JgalqdsUe9hJ81hvDStCzgbIA98bW1_xnNg3eZ76SrAr8CrcRO3bZDlk6UxivREcCDxSKs0JTceRNrcljPy8I7LoqJ5u4Smg7cXryGA2gTQ0hmRHJpMWs-crD3sgIhZArWSoOTwSITjq8r8rb2gNIATvg41Pg-DkcRkXoDfOFm7_jgjDmtiYWnnu0Fw9FTUq4UoBSgltcycqKMuPGNCz3a0AZar8fRdyyra8zFkYLdtXWv5l_NVUDFiafAoHF2nsVGBNlMlZZF0cWAec_t-fJrQxQOgCq-bfaldAsuq2_cYaWYF7rpGtWG4i5ku81FRZ3anqJabxuKaCuvptuNmwXlKsDJMfi4IbAljccSyag1mNpWlHNYvMNdonR-h3n2vS6xDw', 'width': 4032}]",ChIJjVzUEsLvxUcRnXSwfZwM_dM,"{'compound_code': '9JJQ+2J Haarlem, Netherlands', 'global_code': '9F469JJQ+2J'}",,4.2,ChIJjVzUEsLvxUcRnXSwfZwM_dM,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",53,"Spaarne 38, Haarlem",88196825e5fffff
OPERATIONAL,"{'location': {'lat': 52.37876989999999, 'lng': 4.6376103}, 'viewport': {'northeast': {'lat': 52.3801094802915, 'lng': 4.639027430291502}, 'southwest': {'lat': 52.3774115197085, 'lng': 4.636329469708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Teds Haarlem – All Day Brunch,{'open_now': False},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107899717803972900166"">Teds Haarlem – All Day Brunch</a>'], 'photo_reference': 'AXQCQNT4B5OTgJM26H-2zcU95U59Co_rIBYgBVt8VVPBmBRZAUv-Ry6nCnYoWBqpkh9S7CWEUNyw0JKNZoONDnpk1kJfD4Lsoq-PbZ49kkaRc4xoVfzmXbjI_rBmxVXokF_wV9-vbvpryn2hqAH9I3Ky4na7phzlQYUb9IFQocP50XKkLwkPjlf79M5cTYIbmA3GUOktkixPC7IvYjjkByKS90l-OLCbDGLdkvHcS9dDTBTpwXOW4bT6zUfHINvem2Jnt9ciUYXOjLuKH8diuFZtEf-9jr8mVQZ6d1FwsEjDIH2lNKPwuN4bRJuOxiiieiSXJx9539sJkuc', 'width': 1594}]",ChIJefN87H3vxUcRQ7f5l5K7CYk,"{'compound_code': '9JHQ+G2 Haarlem, Netherlands', 'global_code': '9F469JHQ+G2'}",2.0,4.2,ChIJefN87H3vxUcRQ7f5l5K7CYk,GOOGLE,"['cafe', 'meal_delivery', 'bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",978,"Spaarne 94, Haarlem",88196825e5fffff
