geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,price_level,hex_id
"{'location': {'lat': 52.38194439999999, 'lng': 4.6277778}, 'viewport': {'northeast': {'lat': 52.38316238029149, 'lng': 4.629058780291503}, 'southwest': {'lat': 52.38046441970849, 'lng': 4.626360819708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Broekhuis Volkswagen Haarlem,"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101968889640835922657"">koen</a>'], 'photo_reference': 'AXQCQNQZ2aeB6f9uDQI9qlIb14SNWe9qq117IDTwfIN8l6JZBOnaIhCgPGvHBinEQFizR33lv1HvEKef_l0gkMKv2sif1F083Pjx9RJEo6eXqtfM6O8MnYyKwCL1PaTAwPlC95W6wWr0TWbr9YZn0eqo0KJ7aN13m8DWbAVuZu8UqjqnM-QoHENJZQlf5JeyANotheNdxpEJwmwNd5Kf2FUGSW0HFQq9vB-mFg8M2Qj8i8X6CQPD5dphrbeUmeKIvJhcuV0bDfTOIk4iQ-QDOOO_KpFQi-0NxS0wMFAMyfncun0c-M9rfsoLMZEVLploPxHErjJCUrLuUp_-GLFum6Iyz18vfoU6P5DNEcAHthIcp6dhwqksuxirJ7PrIuouxgz8Io8q6sInWeJoGvQ9mr8rHy3ErZil1liD0QVSRoprwrUasFNvRaWjFFpvOSrSJu_zUXFFILmJqWX9bUPgdSR5Z_QaEgGBL-2uLmSYKQ-JVsf__Cm4yVnHH5VWDhg-ba3Y_ocn3Klg_PUfgmvBqOaqaf0Zrf4xOSL17835K1Xsvaomp21-mLZpNfptgR8IAMyIYXGJFTqtuy9FUUQljzzwPTVM7dUMiIK55IE-Qhizhgh7MmsrIfmVzPDJGc3xlcnTeGyWuZo1', 'width': 750}]",ChIJu7WAZRTvxUcRzXGp67dO4l4,ChIJu7WAZRTvxUcRzXGp67dO4l4,GOOGLE,"['car_rental', 'car_wash', 'car_repair', 'car_dealer', 'store', 'point_of_interest', 'establishment']","Leidsevaart 10, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JJH+Q4 Haarlem, Netherlands', 'global_code': '9F469JJH+Q4'}",3.8,489.0,,8819682ed9fffff
"{'location': {'lat': 52.37936510000001, 'lng': 4.6294242}, 'viewport': {'northeast': {'lat': 52.3806990302915, 'lng': 4.630768030291502}, 'southwest': {'lat': 52.3780010697085, 'lng': 4.628070069708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,De Massagerette,"[{'height': 663, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115783001848334541975"">De Massagerette</a>'], 'photo_reference': 'AXQCQNTXZVvrkysR17XueubMZ_wHkL21WBR1AdaTtj-PmfPZo77MeUq07NO2-OOk3afjVOtJtMmukAUWoEbUpHp3x7OAmnNlKJRGsPtoh0YNfk1VvPqmgwVHxUIOgzR9vfIVRBgc3QVVIg1o1ERZOP0-wKp-ZfulKm8SjI6acwwfDyzZmaCweqorMP9OvrMhm6C94G_5gAceKRyn5lSEXd0y9kqu5lLDKyjD8QkW8zglE_ZSJTWp2-DJ8daT3VNUQkrYrenzn9ecCP-W9nFefoeFuz1jPly492lzzCnPqb5uPIApDZRKQviC1awEkhJ5xUQ0un7CBKMOKSw', 'width': 1181}]",ChIJhfdVsD7vxUcRasrsCXN0e1I,ChIJhfdVsD7vxUcRasrsCXN0e1I,GOOGLE,"['health', 'point_of_interest', 'establishment']","Drapenierstraat 5 zwart, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': '9JHH+PQ Haarlem, Netherlands', 'global_code': '9F469JHH+PQ'}",5.0,28.0,,8819682ed9fffff
"{'location': {'lat': 52.3779705, 'lng': 4.625666400000001}, 'viewport': {'northeast': {'lat': 52.3793280302915, 'lng': 4.627214730291502}, 'southwest': {'lat': 52.3766300697085, 'lng': 4.624516769708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Municipal Theater Haarlem,"[{'height': 1502, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117952438611332045036"">Stadsschouwburg Haarlem</a>'], 'photo_reference': 'AXQCQNSUiPAZqfnx05waUGXwAzVca9bA9LlB96AMv1CnJ39ElTZ3JtE6Tz9nZ2DNMS9g2JcKKOIits6hf5AdUWPS9IJ7tE2fSje4tu-c_4VetooHJqr8tTz8Hw2YwKcsMbWshnKhTlwHDPnvBxVoRgHxchmFkFy-SBN2dsNrYWTKy3KwkLvK85mVxgTK8ZJAxjy4xDUHnGtyJrytMHLyzNHVDrF27qyPy1R_jLlewXIskTjTK_PerX503kztbs7ZxljaVTYcvelbxP9kyaLQBqDAs9kmeq2NSMYkJukXJ1VKU6Xivr_RalGE6qxlxR625VKFu_zb3PVDliQ', 'width': 2000}]",ChIJWxMw8RXvxUcRcYmpNI7hCxY,ChIJWxMw8RXvxUcRcYmpNI7hCxY,GOOGLE,"['point_of_interest', 'establishment']","Wilsonsplein 23, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JHG+57 Haarlem, Netherlands', 'global_code': '9F469JHG+57'}",4.5,1400.0,,8819682ed9fffff
"{'location': {'lat': 52.38012029999999, 'lng': 4.6323691}, 'viewport': {'northeast': {'lat': 52.38145748029149, 'lng': 4.633887530291503}, 'southwest': {'lat': 52.3787595197085, 'lng': 4.631189569708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Athenaeum Boekhandel Haarlem,"[{'height': 1530, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117154829005347541465"">Athenaeum Boekhandel Haarlem</a>'], 'photo_reference': 'AXQCQNSr3EJr4VAXEmRas2xHcSHF3cZDVSgYEZRyDnBm6Dq0eL8sVgRqlPrd5yKDWmrxU4HRT7NJ8izn56zGgEtitS1SBSPbI_PQ7Xzhw_V6QoI-V6GGDnUz3CqM_Sq8Pvlwwq4uko9x8XRzwSuZ3HEnHN1lfMWm5J-mB919FFQC6RRIx5W5CEUcN0QzeprsP2O-Bf7MqdTnLgpKIi0dLM9OV2jPXJw2-u47eYFv2EAYuryFhw5JbLd0AapIt-47h88VYOZqaCV7QrJ-ztZt1j5SyMcKchNdCB1MAoyVVcmLwozvkd5RPoqgTcOFjle8-5ZGn57zwwtQPQ8', 'width': 2040}]",ChIJo76KKGvvxUcRnfG98b2yw9c,ChIJo76KKGvvxUcRnfG98b2yw9c,GOOGLE,"['book_store', 'store', 'point_of_interest', 'establishment']","Gedempte Oude Gracht 70, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JJJ+2W Haarlem, Netherlands', 'global_code': '9F469JJJ+2W'}",4.5,184.0,,8819682ed9fffff
"{'location': {'lat': 52.3788137, 'lng': 4.631164099999999}, 'viewport': {'northeast': {'lat': 52.3801906302915, 'lng': 4.632521830291503}, 'southwest': {'lat': 52.3774926697085, 'lng': 4.629823869708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Brick,"[{'height': 6605, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104361151661367873921"">Brick</a>'], 'photo_reference': 'AXQCQNTY8oBDGI-V8NLw3iqg_9JEB57QHsjBOMkgnCzgIaXlaVWSWXjypbSu0LPqJpMHbzTvbD0UPWWKMtPgEfF28s-OSNVp1yFPFDz6R8A0jHtKQKP8YJ_kKnK8AahLYC7UMqVjeMNNuosv0C-vWr41I7liz8SD1gDRDo-ZeFeYuSnQ1oN0GG9yivvm8Ab7P00hux7mVX2QJ66xwT78OW12gHYiXvYSBIjCsej_7k1ws-hiC_ZLiKbpcFDpT0W9Nuhm_jaJ2_MGjvwMWy1bc7nWItAiNqDyQVe_KivIMKsfK1IzCbBZGUOwz_7_sewtI2aaZEOwRNWWb68', 'width': 4403}]",ChIJOcknNBXvxUcRIjTBdsTW9nI,ChIJOcknNBXvxUcRIjTBdsTW9nI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']","Breestraat 24-26, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': '9JHJ+GF Haarlem, Netherlands', 'global_code': '9F469JHJ+GF'}",4.6,460.0,2.0,8819682ed9fffff
"{'location': {'lat': 52.3815798, 'lng': 4.6309554}, 'viewport': {'northeast': {'lat': 52.3828725802915, 'lng': 4.632452080291502}, 'southwest': {'lat': 52.38017461970851, 'lng': 4.629754119708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Bever,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116005921023739879751"">Bever</a>'], 'photo_reference': 'AXQCQNR1U3182x0DBhNCXJx89p7sF0-yYcBTM7sEGEt3IEOHwOf9F9muOvGjNy9PKQdM1_JhXznNxO3uDDlU4xe9BtpkdZeh99MvyqddSCaapLiOEKdunaWkiGI7cZiISs4Fy41pY3qyqVht7qFN38PajbNiOnLz9NDYkTKje6-pAPPdYpg5CtqSXnxeiPU7jk0lxr24ysmNHo3NTxhgfLNmVoQiY77ss6bV_wT4wXYg8FteQrvdm9kdeuexzpLhfSKQjYLJdjzg2xvbMEjsH7QoBdz5vD5tILTJUtOl1FW3vIv9XIFChlGAcUsciNLqbbTChfu9DYlFKqw', 'width': 2048}]",ChIJjeNPfRHvxUcRoe0OxoF1u-0,ChIJjeNPfRHvxUcRoe0OxoF1u-0,GOOGLE,"['store', 'point_of_interest', 'establishment']","Drossestraat 7, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JJJ+J9 Haarlem, Netherlands', 'global_code': '9F469JJJ+J9'}",4.3,618.0,,8819682ed9fffff
"{'location': {'lat': 52.3800468, 'lng': 4.6334616}, 'viewport': {'northeast': {'lat': 52.38124553029149, 'lng': 4.634583130291503}, 'southwest': {'lat': 52.37854756970849, 'lng': 4.631885169708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Toko Nina,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118377574497584303554"">Toko Nina</a>'], 'photo_reference': 'AXQCQNT3U7uajrG6L5fC0NO6gmVkUppwcj6MFJjOEaMLjyqLGYEdiw9M9qK5G6JzsxlWZ_MW5xZXObovKtdfHVnSqf1zmwuV5G5Za0s_WC4olXvBhKxt-fkli9AoiS1mQyrsEGeS0rhavWjV3IeltLuG88I3uxdWb896Dg8MFovWciVjFzjnDzwp9JffseImUj4mrazsYQBbJwJl_UWzRlsoE58Urw00Xt6ZC8plhuCg6ce8UAuiw5YNnPgk7YgpX-zevyJ30SWDTDoeakQmxUvouUoUEAzzG4RGXiVFJdT2rLBDhdmxtkvsyXc7nb_gDCDlxSPRxHZtDQg', 'width': 1280}]",ChIJu1iaH2vvxUcRorn3MfnyBss,ChIJu1iaH2vvxUcRorn3MfnyBss,GOOGLE,"['grocery_or_supermarket', 'home_goods_store', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']","Koningstraat 48, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JJM+29 Haarlem, Netherlands', 'global_code': '9F469JJM+29'}",4.6,351.0,,8819682ed9fffff
"{'location': {'lat': 52.3840289, 'lng': 4.627525100000001}, 'viewport': {'northeast': {'lat': 52.38537428029149, 'lng': 4.628943930291503}, 'southwest': {'lat': 52.3826763197085, 'lng': 4.626245969708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Grapedistrict Haarlem Wijnhandel,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116847766604504764445"">Grapedistrict Haarlem Wijnhandel</a>'], 'photo_reference': 'AXQCQNRNtGYn-bUrdf5ljVyHeJgCdXAhpZpjvGhGJz6d66zo2ETt8lZLChwWp6JwtObaZ67Ppqicc-pZxy7dD3TTKxr_FuvCaAw2BBMNpDLbA1z4HRksFnzdS1sOzrFhebzFtaQ95JhIfR6In1s3OVeWNtXf6RBBTR3uIMNONUSeuIzUcqPKuKoafY2t0GOL5Ao9I6M1XWcIAxR72c5xdjoLZGsOdOe_Jr3ZgdKLzabZ3VDpzV-5osQlQ1BtsbssFbJWWm_CIQA6EuOriprUElY9-8UtbKWjrzZpu98v9G96j02CwejKHM-c6JklQfOMz5T7ILzSyJnTIcM', 'width': 4032}]",ChIJ-YwWlRPvxUcRqYj7OwyQ0vg,ChIJ-YwWlRPvxUcRqYj7OwyQ0vg,GOOGLE,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']","Zijlweg 30, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JMH+J2 Haarlem, Netherlands', 'global_code': '9F469JMH+J2'}",4.6,28.0,,8819682ed9fffff
"{'location': {'lat': 52.3798529, 'lng': 4.6315767}, 'viewport': {'northeast': {'lat': 52.3811257302915, 'lng': 4.632741980291502}, 'southwest': {'lat': 52.3784277697085, 'lng': 4.630044019708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bruiningshofje,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113727199605273557762"">Frank van Eykelen</a>'], 'photo_reference': 'AXQCQNTYfGbfpqcG6U805JrbUHlmGh-c1Vgv1TTtej0G_DJFUMTvxn8v85ixNbC3bLwNEoo-UM8SXKLqRc6z5_FlDtf99FN7kbyZiI-RlHB2fTIbkN8jhR3JJapnJnWH_pFs7UsYZNO6hRZ4kc7kceVjXo9I6DuWUANYffaeT2AZhDRWPWen5e4kRdXRAi4fjFdVNKefjiaKs6ctMOHaKnBM1Q5Rh8UldtAfHz_JTpeXLzPVC2g6qjItUaUHIkqFSfV4dARmdv_W6MtTe3RNx9uG3czZCku-MDRnAenIw40FnxpWtuCGHYs_DsKK4G1C8OwfGQtmBiM_JV4BCMODc3QHcbbB0uQdMqgCmMtHMN6KfoDnI9yu8zFzwQY3oKEWfADbnD3rknL9wIj1vXShHcsEs98qMVbq-W7KEx_y57sdeAQva2l7ER7IDlVEJhTOcMzMo843gJYpzSdvUs81_aPsje2u1arK6uk0csd6qJsHbY5zsi3NarncMcpHL0pPis7sXV9ULzVdZHJMzH0Xq7EZBZiK0pUTt0Rw1Ulmi1E92gmPqQNUrxt7fxWqWq1kAFweagXFdZ0cp480PZRJObnipVpwB4t4rT8H25PMjkMJvHycCXkqI4Y39Foy95T3K9wYmkGzyEtv', 'width': 3000}]",ChIJbYpAKxXvxUcRbrkXUX2jGUI,ChIJbYpAKxXvxUcRbrkXUX2jGUI,GOOGLE,"['point_of_interest', 'establishment']","Botermarkt 9, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JHJ+WJ Haarlem, Netherlands', 'global_code': '9F469JHJ+WJ'}",3.0,3.0,,8819682ed9fffff
"{'location': {'lat': 52.3851244, 'lng': 4.6359168}, 'viewport': {'northeast': {'lat': 52.39039885076806, 'lng': 4.64756673209912}, 'southwest': {'lat': 52.37591796995588, 'lng': 4.624482932364526}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oude Stad,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115134260435406891368"">Pavol Remenyseg</a>'], 'photo_reference': 'AXQCQNSAAf3czjfICMIZpoqsxnmpF0DMXWlj30fwbxgWrmoKa27DpvWDM42xmUyS9pzEBSN_Hq0y_Hs7wDZvWPR8a5KS6JjFkGgfkiwX8IymiixieookCegw005crfvL8INQn_TKjMIEFOPgNFL7_coun27LQ6NMG5r0zn4jxREe0Lv1bYKRgCTPzOE-8FBJvfsvZRHP-RmtVQ5XsoY850OlriZeJnbUwv4I63ic2oaRbMRuwZSdwrqmCv_RoSf4xTSI0u7DfPQ8LO5dhyKF5g1FYRwNfdI14dVEpKPNnPTgM0nKGpV209mkBfrGtBTtJFBe0rbQdK5vE71C5LdY-owmM9eqE_x6hezCAukYb83L5-olRk0MshUtxa2cvpXT2rK9UFP0qA7JtK24MMirKq3GFocfd6vqKTjTqV4te_Gad-FFs6xdXw2cQS1wg3k0nWX9PtGeW0gQeioP58ceXynPfHIwa7OaGckdRexU22_EE2h4CROnXNFwbiUsHetNWRB4NbC33HcUTYXGErFDCUGDbG_i8UJnC0Xjk3XmiowerdEnBbgdhX3nAcLr30uvPI4MuQEAVqqUO76VCvwSzvi-45PZKav-y6hAmmeNqimRnOyUMG4G09TlMt-5u1OuqfaswdH4Zg', 'width': 4000}]",ChIJ2yHtO2zvxUcRhy3jRcVAGeA,ChIJ2yHtO2zvxUcRhy3jRcVAGeA,GOOGLE,"['sublocality_level_1', 'sublocality', 'political']",Oude Stad,,,,,,,8819682ed9fffff
