geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,price_level,hex_id
"{'location': {'lat': 52.35834389999999, 'lng': 4.6540778}, 'viewport': {'northeast': {'lat': 52.35995678029149, 'lng': 4.655077430291501}, 'southwest': {'lat': 52.35725881970849, 'lng': 4.652379469708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Odido,"[{'height': 1889, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117464799366821776846"">Odido Shop Haarlem</a>'], 'photo_reference': 'AXQCQNT6tbdp3RLT1vZIwihl_I7RwYCCVv8jXMpkq3adT8WHvjxpgZFu1j90Ve8KfONkOyg0h4491_aUuR1u2OVNUxZ527bEuyFIowHmIXS_lUD4uc2Y4ZUhBBh5eyaIaLnPjCVAXkeuOCicnyyTDaT-hzls4DoVHySW6zzSqIwvN0fN18HzWZM45SLq9BmO4xYNhLKCoYYBlClni0N9mMMKe5T9NJWQ6hF9FFt7H-gOO5DPIDoZoosNrZ5M7BPIcHs56AtCgS-hHfSE2kAiBt90l68InZc-Rlu4yvri3ONb8rzj__PS0PbikjjxXC7z-dLy6FmIqZ9cOmQ', 'width': 2833}]",ChIJo0OahVXvxUcRWpkvfZLOLmc,ChIJo0OahVXvxUcRWpkvfZLOLmc,GOOGLE,"['store', 'point_of_interest', 'establishment']","Rivièradreef 41, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M53+8J Haarlem, Netherlands', 'global_code': '9F469M53+8J'}",4.7,128.0,2.0,88196825abfffff
"{'location': {'lat': 52.3609342, 'lng': 4.652771400000001}, 'viewport': {'northeast': {'lat': 52.3620531802915, 'lng': 4.654054730291502}, 'southwest': {'lat': 52.3593552197085, 'lng': 4.651356769708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Sedotto,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104610170158827874093"">John V.</a>'], 'photo_reference': 'AXQCQNSPBcOiOQuXS0lhN2UzuaOfSZ-Y_Lh7CaCMYf2mDqgOsYoXDdMZoeTjEb9c03u6LGy9VTUGuoeQhck4IpLplpLVPpICT22FZ2yYvtCVoYV0tgI2-uCIeh0g8R9ZgQvC_Hq4y4TOX84GJHNwrDCa71EQ_rMnAZiteB1f5eRyt5j_YnyDWkSC_k4HaQ9cu4eUjOWZthHQFWqYg1yB8vMJ9C53pBRDupMi7ZmuGFSDa8pIhmgb-XDnaHDk0_cHTda-C5kQeCiTgJr3MbDx42KKkS2T-PICToMAHOuxMaNmxQqZiw1MmgryBs3pIArans83Fjs-9upFHRo3ua79FJdl9q74EW5gLwQLFRHKVvfbpOY0xALsOIfXFVkD53eBYFSH7LQ-U_oP1hGi0Up8Io7x0IjQsow8EobDHmtRpy8vLV-tMwHc19yBSxQRtfFSeD87JG01xUBEzJaSriC0Zexcs30FYm5xnv6-EZQ3wPZY1Yncu6S4PXlJM2Odv-ktttkAxvb4IpYFPRnQTm_Xl3X_w1eV6qrbbWEAe5_AgOA38G5r-m5Sw_mwQ3aMl2LRAEWGsMM29nJu6PGJyWvG_G41LuEMprjclQvZTdA1EiROQqcgL4sMkQdumePaLXtKCdeJ9t1jBxVp', 'width': 4032}]",ChIJnU76TmrvxUcR5Z0VcMjOsZ0,ChIJnU76TmrvxUcR5Z0VcMjOsZ0,GOOGLE,"['clothing_store', 'store', 'point_of_interest', 'establishment']","St, Sint maartenpad 43, Haarlem",OPERATIONAL,,"{'compound_code': '9M63+94 Haarlem, Netherlands', 'global_code': '9F469M63+94'}",4.5,15.0,,88196825abfffff
"{'location': {'lat': 52.35979889999999, 'lng': 4.653785799999999}, 'viewport': {'northeast': {'lat': 52.3610657302915, 'lng': 4.654487580291502}, 'southwest': {'lat': 52.3583677697085, 'lng': 4.651789619708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Pets Place,"[{'height': 684, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107012668005188784601"">Pets Place</a>'], 'photo_reference': 'AXQCQNQdWCbyUXT8scp4cdgMTv8T3WBRUuRo46Io_g29b8L53uJw5Gt2A1c_oPbGfEilnJ40oFzA7Je_QzevOXomqfyOGrrZGHs6avfseJkH7gWdJdiBX6LW9RmHzaZBhGvyAWVu3hMJb1Tohh18YgEKIonVtXgiOUJKB_Kx-E3qOg--IwYXh2C40R-hS40amWJT4lhgeU8nZUpi0mXvN4vvDzpzte1UZIxwe4d61D3e_ZfI9X4E9_hMSLAChjcVIl0p2eIfZ7q7xthpn2TeGJ5TyDVTL2dfzFvikZeLhGMMO7mu-iMeh7VZjwFzwcEtfzysmpVBOy403hU', 'width': 1216}]",ChIJ8wh35VXvxUcRUh0f4obZg9Q,ChIJ8wh35VXvxUcRUh0f4obZg9Q,GOOGLE,"['pet_store', 'store', 'point_of_interest', 'establishment']","Rivièradreef 11A, 11A, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M53+WG Haarlem, Netherlands', 'global_code': '9F469M53+WG'}",4.1,343.0,,88196825abfffff
"{'location': {'lat': 52.3572806, 'lng': 4.6535288}, 'viewport': {'northeast': {'lat': 52.3586445802915, 'lng': 4.655010330291503}, 'southwest': {'lat': 52.3559466197085, 'lng': 4.652312369708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Yogavakantie en Yoga Studio Jojamis,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116128721816763304486"">Yogavakantie en Yoga Studio Jojamis</a>'], 'photo_reference': 'AXQCQNTB5WWY-Q1xHvBEq3zE7_cBzw3J_A_qkPnkvPG2SlKyL0lpkTDC0Gr7fsKuCInwgzikh037xCDBAv7NlgLB1iO_dHK2RfSHxDPaAjl9PbdS-tL75_7bLof0ymFm9CQCtl0HLxR8f_pZQFLL9NKAgsUZ6VRkDv4iGMwEj2v3GTGr2i1CV-pWyT74_WJxs2iKzwcB8RVY-cM1rzDh12tzt7AKNT_Z6XWa0cAZEl4f4VQWTvXtpchNfLdGevJ1wLhheXdGtcBgkY3z8jCtnDXoMqMlZAeErUs7bK-7RrUF46XnizcXyj4sWi9f3BKcFBKRJzWPH8dN0DU', 'width': 2048}]",ChIJ2xkf6f_lxUcRs2v_tku2or8,ChIJ2xkf6f_lxUcRs2v_tku2or8,GOOGLE,"['gym', 'health', 'point_of_interest', 'establishment']","Ceylonpoort 5, Rivièraplein 7, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M43+WC Haarlem, Netherlands', 'global_code': '9F469M43+WC'}",4.9,10.0,,88196825abfffff
"{'location': {'lat': 52.35865359999999, 'lng': 4.6499279}, 'viewport': {'northeast': {'lat': 52.3599304802915, 'lng': 4.651289430291503}, 'southwest': {'lat': 52.3572325197085, 'lng': 4.648591469708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,HAWK Administratiekantoor,,ChIJM4ciQ1TvxUcRW_lHMDQN0nU,ChIJM4ciQ1TvxUcRW_lHMDQN0nU,GOOGLE,"['point_of_interest', 'establishment']","Wenenstraat 6, Haarlem",OPERATIONAL,,"{'compound_code': '9J5X+FX Haarlem, Netherlands', 'global_code': '9F469J5X+FX'}",5.0,1.0,,88196825abfffff
"{'location': {'lat': 52.3596126, 'lng': 4.653299700000001}, 'viewport': {'northeast': {'lat': 52.3610053302915, 'lng': 4.654255680291503}, 'southwest': {'lat': 52.3583073697085, 'lng': 4.651557719708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Zeeman,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107826474859449867351"">wesley van der meule</a>'], 'photo_reference': 'AXQCQNQcLmOzKuOYQmKBEBPEaYtKTpV-QbeLU9JjVzo6Deu7SatTpAj0j6_r3lRZ4JySUdyIDPve4wByt-ezy5ybhqxY2sqr6a5-x2OjSTG4KT0NZW64gfYhN70_tZD_7zRJf7h83_FT0kjVT6BxV_rIU_hBJlJwLkMMEq_QANmnIkniSZ0Q9vsiNEHhIYKUitHMPEJw5Upb-T6AfLA79dvHWc26F5gXPLtrkGVdYDLbGtEW9P2UDuBAEGwbTd_keyA0B0q4FeR6xN80bis7PzJXUUCzTvamoVzlHMsw9jL4LQouwizQByTFhxouYSpuaHKjGWOGH1OcGwG2OYx8l5ONMxjoegUU3N19aVRZqXBos-9KyL1XU5oTAcsMwa6GCUk4yos0aWNODKYyME9skPGDeHAdhdt4cXaRKn8YEq2_5b5mgPTujr6eKZILrcOQ2nY4-KDKhDYcgyOfKBdF5OXhFu5v2Xdy4vu_1cShuTjD0CVoxal7yvIRprH-ictyPGR4-hvRsSP3aRHuah9UTftuN2tQuyKK9hW0-hVI91SuzmpPgSiOLpVfn5IcoEwXqq6XsjUcDjmPAgm09tU15LLU5m6qJ2Dzg__ExDEqOxPSOTLlOCJl7QvGKIAK7ad_TIurO0esvxTV', 'width': 3264}]",ChIJN69Z6FXvxUcRRHbooL4HjGo,ChIJN69Z6FXvxUcRRHbooL4HjGo,GOOGLE,"['clothing_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']","Rivièradreef 4, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M53+R8 Haarlem, Netherlands', 'global_code': '9F469M53+R8'}",4.2,94.0,,88196825abfffff
"{'location': {'lat': 52.35819579999999, 'lng': 4.6554985}, 'viewport': {'northeast': {'lat': 52.35954238029149, 'lng': 4.656783580291503}, 'southwest': {'lat': 52.35684441970849, 'lng': 4.654085619708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cosmo Hairstyling Haarlem Schalkwijk,"[{'height': 550, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103520486011239057699"">Cosmo Hairstyling Haarlem Schalkwijk</a>'], 'photo_reference': 'AXQCQNQK5nS1ylw8OC2QRIWCbra3LR-bK4aNDnu8mqz6fplULWciRxq3M_uxor22ff4evP_QCTSID1ayV8kauNXCeBl3ELlmTBJZKb1mrjulVk4UXZjRToqPCAiGDTyvPyFDXOpd_p_xjbxeEhUYfb4ZYU4dNFy25MqzCdhwXc5zIHjzDR_cZhqoQ-ixuUr6ELQDPZRg5PX1d5ZN7E3PGaU-PHkYgM_xm65KwiQ2p8WuWyS_Pzczq3GF-gjhJ7V0MhAxKCrIoqACPGydXV_Nqm4uefO0U1CytnUpcwXoqRCiKYhpZOwCfwoM_P3CylsW0Sngc2j2nXxV', 'width': 1600}]",ChIJFW2RcFXvxUcR0Zd8IyffMco,ChIJFW2RcFXvxUcR0Zd8IyffMco,GOOGLE,"['hair_care', 'point_of_interest', 'establishment']","Casablancastraat 19, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M54+75 Haarlem, Netherlands', 'global_code': '9F469M54+75'}",4.3,75.0,,88196825abfffff
"{'location': {'lat': 52.3598873, 'lng': 4.6535981}, 'viewport': {'northeast': {'lat': 52.3611735802915, 'lng': 4.654369780291502}, 'southwest': {'lat': 52.3584756197085, 'lng': 4.651671819708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sevils Hairplace,"[{'height': 2730, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101627433475519221490"">Sevils Hairplace</a>'], 'photo_reference': 'AXQCQNRKhcXaJ5H-MdcV8UUaohDDVvB93zX7zzbZkengiBaTV9x6m9kgCbRmD20RNi5m_8C3AAlj9wABi2nxueBUUB9AQZYDxkpMcYy9NNv9ISQuGH_h1veK4KSoBnKjLRn4Atxds-8pSf7Hx3Y8Rerx9_wwykiP-qv3yt4RIgrN7gFR0NDtfA2ic9oAvoBitV6YDJOLxhJbyucQ5SrYp5Hh_B4XdCKMEKQvRdOKq7wVpcMlFQAID0ul47UvgU1lizrzamn93O5Iu2A_34BljUd4cUGtaTzy5IjgdP1IkSil_oMpAM-sUl-lHsgmqGJI6kx6fJ8itZgMLIs', 'width': 4096}]",ChIJoxxfK_jlxUcR3gM__0D1Dug,ChIJoxxfK_jlxUcR3gM__0D1Dug,GOOGLE,"['hair_care', 'store', 'point_of_interest', 'establishment']","Rivièradreef 7, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M53+XC Haarlem, Netherlands', 'global_code': '9F469M53+XC'}",4.7,350.0,,88196825abfffff
"{'location': {'lat': 52.3587918, 'lng': 4.6537388}, 'viewport': {'northeast': {'lat': 52.36018808029151, 'lng': 4.654908130291502}, 'southwest': {'lat': 52.35749011970851, 'lng': 4.652210169708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Leeuwenkamp Woninginrichting,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112476418133006375150"">Bob van Velzen</a>'], 'photo_reference': 'AXQCQNQ4mCGhnqTEtfiYksUKuAHYTijqtZ94zhjQQI43GUCmTiq7lSYHyvpDUX36nw6m3r1SAITj2YWjSJl02OUtvDunj65iPmZfqV-AEhQA1yHoN6iv3uW34Xb7Ljq8Tl09u1HWF-6wEVZSX8I8kZmKJG4IhdAUnmir8RTYF3bE4CQ6sH_9-jIwps4hJ7RLeEW39qioCAvKkxZjKZlmMeMtm31OySKQcV84OCOnY3Abj50Vmlkwq3rOZ2Sm3bYrZ5bLPPCKsqKYW7FLhCID2yW-vkHgv1MSkT49KYFtrhO0i1igWZbwR7mAqtvUCuB9i0zZC5kp2AbgsLPQ1M_eBPq6ozD_klgVTtZvHoiNXxhFEfxE2HS99SLQ708BnY7X8H4tVqyqaygmDnccUxWjq2AJ2hwsvZ8lqzXm7lz1OAzyj-x4fGJHJC2FbPc-UFrKP8lN3Bb-uaVlsOkS0AjGbOUsC3Gs4HbWsJCzW9bUcf9XVR3ZRcrRf1aC05Yq1d1Qb2PrLCDOyfAzXGn4UwbR3LNOWj74x1QwN3_9SC4wFp5uMky11A3PqKB1Gaec7hFqjqiUvxy5SuRIKs2pEzFuHj0034SmkQs5h7d2ozo048QjGGQmYpo_b68x7uL5yTPC1g', 'width': 1920}]",ChIJf2Dxg1XvxUcR4enCW_65RTU,ChIJf2Dxg1XvxUcR4enCW_65RTU,GOOGLE,"['general_contractor', 'home_goods_store', 'store', 'point_of_interest', 'establishment']","Rivièradreef 28, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M53+GF Haarlem, Netherlands', 'global_code': '9F469M53+GF'}",4.6,24.0,,88196825abfffff
"{'location': {'lat': 52.3575443, 'lng': 4.657234799999999}, 'viewport': {'northeast': {'lat': 52.37140198520658, 'lng': 4.676847775666211}, 'southwest': {'lat': 52.33863992603717, 'lng': 4.634977982556695}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Schalkwijk,"[{'height': 758, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105953049277752783031"">Edde</a>'], 'photo_reference': 'AXQCQNTZYDKTzMX7UqHO-P57wHZz9tdk9EJePLcUY32KLhr_6Ye8DrwtVVnEN0gArQnaBagBeSCXaEl_2wBsYikHEqFz5CuzbMLzarVIQx5dZyyKjeaA9molvEiIlbz0939QKAmH_-WsCf24sZD4DvZuQVP26CNGpC0qwhdtxeYgIsvg9CGUzv1rqy8Lls1lzJTEc4c9znGkOSfOTLyE7e2HkiY-_kyyQvefQWsfYe6-xtv-BmKhy7tQdNE3qkZ5AOTyg6k0kZ4kWXU4JEYaxfU2Gj-ydHxrFgJuguch-C-zodAtrn8HZAZz_Bdq1d7dJqDDMiIuKNBONxVP2YOMJxG2qMSNwrZP8lI4uupHrczVUq2jnl2ji87S9XLKsNijD5ww7bJTDn0tkUbWO-lC1EMRKvgTNiyHd0xG-i79KOYHtVvIx9dVpZuP3OtE4zScsxSYBgMf61RSwxCGgGRyVEyBBISZY9NWw0pRf-nnPvmFnBjoJ4wDA22ySJKAu11-TlWptw15V6JSHlpGtPjlKYNlRM6LiTj7nMriyJbCbZF_ONEjgNsorRm5FtHUJi27ufLJP0BO47RM9WEH3-CsjDAvMG3fAQM-ZHqpIjUB3E14Elesj_cSjV-O18yiNaq63ZcTCS0cKQ', 'width': 1600}]",ChIJZalk3__lxUcRwerhScm6reI,ChIJZalk3__lxUcRwerhScm6reI,GOOGLE,"['sublocality_level_1', 'sublocality', 'political']",Schalkwijk,,,,,,,88196825abfffff
