geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,price_level,hex_id
"{'location': {'lat': 52.42681109999999, 'lng': 4.6507059}, 'viewport': {'northeast': {'lat': 52.4282423302915, 'lng': 4.652096530291502}, 'southwest': {'lat': 52.4255443697085, 'lng': 4.649398569708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Adviesbureau MARE,,ChIJAdLGTu7vxUcRFWzpXhQVVAY,ChIJAdLGTu7vxUcRFWzpXhQVVAY,GOOGLE,"['point_of_interest', 'establishment']","Slaperdijkweg 30, Haarlem",OPERATIONAL,,"{'compound_code': 'CMG2+P7 Haarlem, Netherlands', 'global_code': '9F46CMG2+P7'}",,,,8819682547fffff
"{'location': {'lat': 52.423431, 'lng': 4.6531918}, 'viewport': {'northeast': {'lat': 52.4247987802915, 'lng': 4.654475430291502}, 'southwest': {'lat': 52.4221008197085, 'lng': 4.651777469708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RFC Haarlem,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110853294622331159284"">Norbert Verhofstad</a>'], 'photo_reference': 'AXQCQNT09mkMcbT_GwzUdMnk5J4oGACAZKfkQqHmPwhPS6R1LH7u0NzhW0YkD1fwGVysF8e1SKZWczO_jxx1JWxjLGbra-GLHR2OoK5ENv7onDEiyERMo7DK_gmzJtvpZhPCTQaGzpHccTzK08aThi90navn-Np8xMXXPV3t4yBsr6rS38dHNlps6NBsSsf4c1axxrlbsXt2UX4QsJyRxvKvJb_rMGenozy3Lp5fRPtW9Gjl-NDx8WwUaQb7N1Y9M2Xf_DW1F3dvQZQzjaKPUlAgFMbYXTNPvYDB36-aiF9ReX-xE59TrqZQC0BYHhycO6JsB39vegfs_AigXFTGrl-TQ_FRdNEzR0jCo650zk-Qbhbr9ejsGKXyKi2AtIzeoEdpd9EggjoGukDvGANY2IuteWprVraVwktHO3gO9Ch-EjyTS-IvR4_40usGfgpq6cMRBy2QvYDXMfQAsvIPpsOtoTnqgUHHeIZr21f5uJW2Fx5Uc_uFcefyKTsHKUpSOiz3jC-VTyRe6EIWPQU2ncxgu2KhdlHuXNNEqIDtEvYz0xOMoi2oLmVudQyH5CjZWpsVJwrqtkQus5O-QBkmA55gf7X48ltZPEDz-FH2AVONhI3SVyJxKj_CG0XonH0B9r1fkceoAtON', 'width': 2992}]",ChIJDdbyCvLvxUcRI4SfhS-V5wo,ChIJDdbyCvLvxUcRI4SfhS-V5wo,GOOGLE,"['point_of_interest', 'establishment']","Van der Aartweg 23, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': 'CMF3+97 Haarlem, Netherlands', 'global_code': '9F46CMF3+97'}",4.7,136.0,,8819682547fffff
"{'location': {'lat': 52.4229205, 'lng': 4.649705899999999}, 'viewport': {'northeast': {'lat': 52.4239915802915, 'lng': 4.651211130291502}, 'southwest': {'lat': 52.4212936197085, 'lng': 4.648513169708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spaarne Gasthuis spoedpost Haarlem Noord,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102611899986458934541"">Ramez D</a>'], 'photo_reference': 'AXQCQNQKvJvgYeXoQKjMhl-RKwQzr0WFw1u_rZ22VIgtt4E-9FGD324wgIL5f9cAU9WIbjbhSvafSnJUxS_ooqnf-cW5vyL18Ps-8HuA_7qfmTLRpAA0r7RBmHBRSb8OtOy7_0r7g_bXJFhOeh6dqlAxkS29MbJUMKgBRxBvshPw424SvamcgF6c2H4QOgr6BsDaAfVUd-xQfa5hyim0oFCY_Vq-QcmrvHft88pbXUOrApwChVuMclyN71nX64I05XXsp5UXoOEAhULIIb7kNHCX4BIX5wxjkgyiZ9BtMyE6jc2uCeaUHW58jLG8cyjB09Jre-MUxTY7rTUJPYKiL4Gl1uTkiJM4acZpK2T2Fn6JGroL4tn_xEJ0P_Zok3Qa6o6WVOpECg445_3cnJUgjs4p-nGqL5GzLa_4mMc9-E0OWsG0S03PLa3_0pIm4S7kkuKcQLv5c451geFJwbw5oM3HSQ55kqiG7R7QC960hPcQv8FFBkVXwaLoOcmn3r1lDYKTdcYy5Ag8fo1KQOvi93xrTXswtOUv5rLjrlnLmwtG79Ymkl1qUKxAuPFsiQFhJKEqo5GH3ep60zcYGS5JZ7DeeLQ4aJGgCClcDyYwwPYmKBQsAmqc0aVz5HCYiRR4qeA8pVCRRHsO', 'width': 4032}]",ChIJber0sO3vxUcR_DGjiXsu8l0,ChIJber0sO3vxUcR_DGjiXsu8l0,GOOGLE,"['health', 'point_of_interest', 'establishment']","Vondelweg 999, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': 'CJFX+5V Haarlem, Netherlands', 'global_code': '9F46CJFX+5V'}",2.8,8.0,,8819682547fffff
"{'location': {'lat': 52.42259560000001, 'lng': 4.649968900000001}, 'viewport': {'northeast': {'lat': 52.4238755302915, 'lng': 4.651269330291503}, 'southwest': {'lat': 52.4211775697085, 'lng': 4.648571369708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Blooming Plastische Chirurgie,"[{'height': 1321, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102073668594615282836"">Blooming Plastische Chirurgie</a>'], 'photo_reference': 'AXQCQNQvHQt9v5R-IeVWa_IIxps8c0xA7A_E1Gsga9f-NPDfdcg3BUrzQxfVcuVcKTriLKogLEdIgJg2TAR1zrdLQBD-hWI1SgZt8PGqvbEqn6_ewuYSk0llro_GavNIwcyAuyB403RFeLgiAmVUKCQ4O-8ZYLVhMMRs9sQsEauuX7K9naXa0hoa2zJa3WXoVuJ1U57vwN4bfN28Q994rlEPCL_792YaXA0y_DN76vgFfXYQIIJg1xu1D4Qm-Po1cA7JE2w_CqD1i30p5H3oDJ6kKEWb54NacKtwic6x5YcCyFXRRgv0NUs7lR1ucsgs5u-La33tQ4nl', 'width': 3173}]",ChIJ2Q7jsu3vxUcRbxtrrlpG8P0,ChIJ2Q7jsu3vxUcRbxtrrlpG8P0,GOOGLE,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","Vondelweg 999, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': 'CJFX+2X Haarlem, Netherlands', 'global_code': '9F46CJFX+2X'}",3.7,39.0,,8819682547fffff
"{'location': {'lat': 52.42440819999999, 'lng': 4.6458491}, 'viewport': {'northeast': {'lat': 52.4257327802915, 'lng': 4.647217330291502}, 'southwest': {'lat': 52.4230348197085, 'lng': 4.644519369708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Advercom B.V.,,ChIJcfsvLEPvxUcRrVDtPEnMSc0,ChIJcfsvLEPvxUcRrVDtPEnMSc0,GOOGLE,"['point_of_interest', 'establishment']","Dijkzichtlaan 2, Santpoort-Noord",OPERATIONAL,{'open_now': False},"{'compound_code': 'CJFW+Q8 Santpoort-Noord, Netherlands', 'global_code': '9F46CJFW+Q8'}",,,,8819682547fffff
"{'location': {'lat': 52.424417, 'lng': 4.645821}, 'viewport': {'northeast': {'lat': 52.42573263029151, 'lng': 4.647196230291502}, 'southwest': {'lat': 52.42303466970851, 'lng': 4.644498269708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yuk Chi Acupunctuur Haarlem,"[{'height': 545, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106003917120207775251"">Y.C. de Jong - Kan</a>'], 'photo_reference': 'AXQCQNS9qFz2GKqUTScSsDrmbHFp_YbC8HDkN0RuBgd8-cF9xS6lj9guXKKlvgSymXnvek1pExjq9p1qSr_b17rv0yZvulwKxk3CtipeEFv3_Ly0Ir9KTX3PoOrAWG2zbIukBML7JH1AotnHuP2G6eDbcbJspk1h6eb_niEWXVAXekO2n-3PTujXCc8sEsa17ZVLrruZPO1sy9Wg8nTzlot6FXWbM6bUHi0jloDIOjP4cWplm0i-tG6eDegWks_ioP0LUQSxLg6gTzscS-5Jl0b3AKDjrOX47tyaHyeS15MtY4AkvGKzg22ilq-wL7Q64sQd_2x9VPytYOp9lpbrDD6sJ_QokppqrQjPpUzMGCRtOOwPbXjvulBgJxXPG6pFbciXHqQHSQfYzRgNDIWNhhZrJxXrG_tBDzp4KVF6JA1MPlGPY06jI2UBLX9r29lRSYOi011WbbC43mh8_XNV4M0-gizgqGw_BJ1PRheWsBp11o1zgrAA1g_F9cpMBLwLuy_X4pEa76fAHt4J4gGbBK-WFyNxYbCW8XTFVDUXMZnG4uE81D8Tt14gvxo2Z4YSOqq6wCC3GJrCAcROEYLSjCCb_2GHKtNZeM5CgBiPxa7k-xVK0PkPnDA8Ft5xnhO0xCfuaYGd-w', 'width': 726}]",ChIJd4l8r2HvxUcR805brvJ1Tek,ChIJd4l8r2HvxUcR805brvJ1Tek,GOOGLE,"['health', 'point_of_interest', 'establishment']","Dijkzichtlaan 2, Santpoort-Noord",OPERATIONAL,{'open_now': False},"{'compound_code': 'CJFW+Q8 Santpoort-Noord, Netherlands', 'global_code': '9F46CJFW+Q8'}",4.8,40.0,,8819682547fffff
"{'location': {'lat': 52.42792730000001, 'lng': 4.6553335}, 'viewport': {'northeast': {'lat': 52.4293480302915, 'lng': 4.656602880291503}, 'southwest': {'lat': 52.4266500697085, 'lng': 4.653904919708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hoveniersbedrijf Erik Jaspers,,ChIJKbD5RPDvxUcRzHi2UPLfn8Y,ChIJKbD5RPDvxUcRzHi2UPLfn8Y,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']","Fregat 32, Velserbroek",OPERATIONAL,,"{'compound_code': 'CMH4+54 Velserbroek, Netherlands', 'global_code': '9F46CMH4+54'}",1.0,2.0,,8819682547fffff
"{'location': {'lat': 52.4212476, 'lng': 4.650484899999999}, 'viewport': {'northeast': {'lat': 52.4226931802915, 'lng': 4.651745480291503}, 'southwest': {'lat': 52.4199952197085, 'lng': 4.649047519708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Miró Voedingsadvies,,ChIJXQ41Eu3vxUcRns32EfJs7m0,ChIJXQ41Eu3vxUcRns32EfJs7m0,GOOGLE,"['health', 'point_of_interest', 'establishment']","Granidastraat 22, Haarlem",OPERATIONAL,,"{'compound_code': 'CMC2+F5 Haarlem, Netherlands', 'global_code': '9F46CMC2+F5'}",,,,8819682547fffff
"{'location': {'lat': 52.42901879999999, 'lng': 4.6530659}, 'viewport': {'northeast': {'lat': 52.4303280302915, 'lng': 4.654483880291502}, 'southwest': {'lat': 52.4276300697085, 'lng': 4.651785919708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Transform,,ChIJHZr64u_vxUcRfmYMMNp9-FA,ChIJHZr64u_vxUcRfmYMMNp9-FA,GOOGLE,"['point_of_interest', 'establishment']","Ronde Zonnedauw 21, Velserbroek",OPERATIONAL,,"{'compound_code': 'CMH3+J6 Velserbroek, Netherlands', 'global_code': '9F46CMH3+J6'}",,,,8819682547fffff
"{'location': {'lat': 52.4161594, 'lng': 4.6609942}, 'viewport': {'northeast': {'lat': 52.42870194708357, 'lng': 4.682928792048036}, 'southwest': {'lat': 52.40407587740604, 'lng': 4.639882921459295}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oud Schoten en Spaarndam,,ChIJgQBq_orvxUcRaTjZSj_sKJ0,ChIJgQBq_orvxUcRaTjZSj_sKJ0,GOOGLE,"['sublocality_level_1', 'sublocality', 'political']",Oud Schoten en Spaarndam,,,,,,,8819682547fffff
