geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,price_level,hex_id
"{'location': {'lat': 52.4014646, 'lng': 4.630373400000001}, 'viewport': {'northeast': {'lat': 52.4028471802915, 'lng': 4.631626680291503}, 'southwest': {'lat': 52.4001492197085, 'lng': 4.628928719708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Adviesbureau Both,,ChIJtXCxD5_vxUcRzkhSy1_-HIg,ChIJtXCxD5_vxUcRzkhSy1_-HIg,GOOGLE,"['point_of_interest', 'establishment']","Delftlaan 97, Haarlem",OPERATIONAL,,"{'compound_code': 'CJ2J+H4 Haarlem, Netherlands', 'global_code': '9F46CJ2J+H4'}",,,,881968253dfffff
"{'location': {'lat': 52.4002614, 'lng': 4.6321921}, 'viewport': {'northeast': {'lat': 52.40166083029149, 'lng': 4.633568630291502}, 'southwest': {'lat': 52.3989628697085, 'lng': 4.630870669708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Inner Travel Service,,ChIJcTmyXqDvxUcRtgt7A_Ik8gE,ChIJcTmyXqDvxUcRtgt7A_Ik8gE,GOOGLE,"['health', 'point_of_interest', 'establishment']","Stuyvesantplein 4, Haarlem",OPERATIONAL,,"{'compound_code': 'CJ2J+4V Haarlem, Netherlands', 'global_code': '9F46CJ2J+4V'}",,,,881968253dfffff
"{'location': {'lat': 52.400367, 'lng': 4.631837700000001}, 'viewport': {'northeast': {'lat': 52.40176968029149, 'lng': 4.633197180291503}, 'southwest': {'lat': 52.39907171970849, 'lng': 4.630499219708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Zen For Hair,,ChIJYRgf9qDvxUcRq3shVmrneIQ,ChIJYRgf9qDvxUcRq3shVmrneIQ,GOOGLE,"['hair_care', 'point_of_interest', 'establishment']","Stuyvesantplein 9, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': 'CJ2J+4P Haarlem, Netherlands', 'global_code': '9F46CJ2J+4P'}",4.6,21.0,,881968253dfffff
"{'location': {'lat': 52.399864, 'lng': 4.629516}, 'viewport': {'northeast': {'lat': 52.4011922302915, 'lng': 4.630937280291502}, 'southwest': {'lat': 52.3984942697085, 'lng': 4.628239319708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Finad & Belfinad VvE Beheer,,ChIJSYcDuaDvxUcRVqKsS1Jw-9E,ChIJSYcDuaDvxUcRVqKsS1Jw-9E,GOOGLE,"['accounting', 'finance', 'point_of_interest', 'establishment']","Veenbergplein 22, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JXH+WR Haarlem, Netherlands', 'global_code': '9F469JXH+WR'}",,,,881968253dfffff
"{'location': {'lat': 52.39893319999999, 'lng': 4.628167700000001}, 'viewport': {'northeast': {'lat': 52.4003346802915, 'lng': 4.629475280291502}, 'southwest': {'lat': 52.3976367197085, 'lng': 4.626777319708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diëtist Simone Temming-Smith,,ChIJWVQaVafvxUcR2BFV9SnKZws,ChIJWVQaVafvxUcR2BFV9SnKZws,GOOGLE,"['health', 'point_of_interest', 'establishment']","Het Hoenstraat 9, Haarlem",OPERATIONAL,,"{'compound_code': '9JXH+H7 Haarlem, Netherlands', 'global_code': '9F469JXH+H7'}",,,,881968253dfffff
"{'location': {'lat': 52.40014069999999, 'lng': 4.6328642}, 'viewport': {'northeast': {'lat': 52.4014905302915, 'lng': 4.634109630291502}, 'southwest': {'lat': 52.3987925697085, 'lng': 4.631411669708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Snack 30,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109004259554973670131"">Snack 30</a>'], 'photo_reference': 'AXQCQNQCmiEfou6Osm05xa8GJVJVQJPucxBvv-SLxWNVewT61M07PAxN5CBkp35JbY8w00W_ChgcZd9A9Y-8_MT-nE_j_MLtI6BVBknzeiqsL0_Yf_eFU4GqEiUrlFOCemeJlXEGuerQZ8MMEyPy62Sci-Va_snEpqAk7CO3LEEmYMsVi8RU_kakf2duckMbitGcGuUhrcJsOkC4vEBoVNYrPERHhSsdUVvTYgV578B99jMOnZMn-9Jqjr91dl3r7fLK6hjkO6IvJ3miWIA7IJnSaTsdrQ2gQ5tWt3fvLrnI18fDBEMepXFS4pyzj0BqSxI15q_o0giFdFg', 'width': 3024}]",ChIJd22fQ6DvxUcRo7SvabN5iWc,ChIJd22fQ6DvxUcRo7SvabN5iWc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']","Stuyvesantplein 30, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': 'CJ2M+34 Haarlem, Netherlands', 'global_code': '9F46CJ2M+34'}",4.2,95.0,,881968253dfffff
"{'location': {'lat': 52.398615, 'lng': 4.629179000000001}, 'viewport': {'northeast': {'lat': 52.3999467802915, 'lng': 4.630904880291503}, 'southwest': {'lat': 52.3972488197085, 'lng': 4.628206919708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Kinderopvang Haarlem - BSO Sportiv-O All Stars,"[{'height': 5333, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101959418054333591582"">Ilva Linde Emmaneel</a>'], 'photo_reference': 'AXQCQNR8aUfQntb2LhAVJTr49-NNwY-PWcPePolokyHEj5ea5k3vcH8svTn_SIGYMDpZ6MBhzlDMprThq03MkW38XQMUMNFQpnBd0Vzez3f_mgc5bf0Cs9sypjMgz-oLtq2srkKGFavzwqepwHD9QtK49uzQQA0FxzVs2wjHx4wKxVUYAieQRgs0YjUVkII6qgmNl0BxiNuT8wdmVRy_8OuptfHuxYIFR96GYR18WhcP3kTbu3G-UfZ5R0BbcSZPdD9EmROEExIixcgTrEEZPluSHJnYnFBKeidBPKk7aGK4Z1Qmsj480BObokJrZ5UoGkWzrFOkJ2z-fe9A7yLuEOwVvLJWIjqHYwlXNGi6dX6Ja8ty0UfxY9sP2CjnSSyO4II224gvI2t4AM1F1n30lypLHDdP943y2Fz2VqhrkFBUdwZWHprQReAAXvWonuF9NiRoRb1xpMcHln4lXjJnFe-AWIeNMmhL5zcLzzs_lZqzYQdrJTOE86q_a6sJy4LHxXGpnUTDYrmoJX6UVf3J7xTUMTdTSgvjOqck3Rj2bWuzhuJI1z83JOqeJ---AnFMxFNhwephB_o_hJ-xCAhgdTJy1srvEL_uMWS5u642mevRtf5LvM0IBl0ZYYMTaFg_36M_2h5RdQ', 'width': 3000}]",ChIJF7ZpCArvxUcRMi4KxyfnbQE,ChIJF7ZpCArvxUcRMi4KxyfnbQE,GOOGLE,"['point_of_interest', 'establishment']","Het Hoenstraat 1, Haarlem",OPERATIONAL,,"{'compound_code': '9JXH+CM Haarlem, Netherlands', 'global_code': '9F469JXH+CM'}",,,,881968253dfffff
"{'location': {'lat': 52.3997998, 'lng': 4.6288792}, 'viewport': {'northeast': {'lat': 52.4011772302915, 'lng': 4.630132580291502}, 'southwest': {'lat': 52.39847926970851, 'lng': 4.627434619708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Brenda van Osch, Journaliste",,ChIJFyentqDvxUcR3eWsnlGHGHc,ChIJFyentqDvxUcR3eWsnlGHGHc,GOOGLE,"['point_of_interest', 'establishment']","Delftlaan 27, Haarlem",OPERATIONAL,,"{'compound_code': '9JXH+WH Haarlem, Netherlands', 'global_code': '9F469JXH+WH'}",,,,881968253dfffff
"{'location': {'lat': 52.4005859, 'lng': 4.629527}, 'viewport': {'northeast': {'lat': 52.40196668029149, 'lng': 4.630803180291503}, 'southwest': {'lat': 52.3992687197085, 'lng': 4.628105219708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pirouette,,ChIJsXQNxaDvxUcRPAh2zLLB840,ChIJsXQNxaDvxUcRPAh2zLLB840,GOOGLE,"['point_of_interest', 'establishment']","Delftlaan 59, Haarlem",OPERATIONAL,,"{'compound_code': 'CJ2H+6R Haarlem, Netherlands', 'global_code': '9F46CJ2H+6R'}",5.0,1.0,,881968253dfffff
"{'location': {'lat': 52.4021571, 'lng': 4.638323499999999}, 'viewport': {'northeast': {'lat': 52.41445494853353, 'lng': 4.650955808094616}, 'southwest': {'lat': 52.38839696187054, 'lng': 4.623081418469579}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ter Kleef en Te Zaanen,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114874352697869858900"">Ronald Molegraaf</a>'], 'photo_reference': 'AXQCQNQpv8EjatOxuoQPzHxiVltqFNS8v0Nw8aV5NusB7dhfWMeroSPRpChvNeHiVpwbR3PBXXGRK43xMjZs-gTyUPdiECItcNVb7bwNFu7nCCppFKVWNbngDnn0Tm0xJryuQ-CQKgEbxnE9CTNpYwvvrVKjQA65ccegKl18QSa4lyjr-dk-_2z6offRDiiUFfsuhiLh81pbCzaFCEA-O_iPNQ69x8Cxu5PD8jm7BYXCA2OyKJPPNivRefJgmnloFWdM8VsEO5iWbEXOIeH5F3a7rDJAPTR9qneILntnGdrW2P_hXfi7G_tDXRfIRKbUTDQYNgTj0jj3Z8R_1ZWnGg8KEF_rqY9Moy3CejbXhU-XjgXz0Nwb8TTX2phO2TgtmEM12irL7DOLb_utkHXiBDjQpvadTQGsjKGR_V_8yryK_YJaDEPIMaeUNLoKYg8QpJfd-A8J_5XPj0_upYdq6-NdTKk71BmTimSAuk30XlxpzTc3snRJUXH5em4sghDiR6ujfyq-sM_o5WrYKxgoE9PUIemDR3gq5yZYxrplL-yASGyYOlmwc6AWzGp_qRMW9EmxL796ngLYSeykbU_4p27ViEcUy6cUjhcRoIh-V8pjloVkntYcTf1vWAvPdTfyS67pXWcfNUE3', 'width': 2048}]",ChIJq-30FJnvxUcRc2xfG-lomjA,ChIJq-30FJnvxUcRc2xfG-lomjA,GOOGLE,"['sublocality_level_1', 'sublocality', 'political']",Ter Kleef en Te Zaanen,,,,,,,881968253dfffff
