geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,hex_id
"{'location': {'lat': 52.4093856, 'lng': 4.6563758}, 'viewport': {'northeast': {'lat': 52.4107263802915, 'lng': 4.657494430291502}, 'southwest': {'lat': 52.4080284197085, 'lng': 4.654796469708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Latin Breeze,,ChIJgSNPNo_vxUcRDbFBRfDWefU,ChIJgSNPNo_vxUcRDbFBRfDWefU,GOOGLE,"['point_of_interest', 'establishment']","Clovisstraat 56, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': 'CM54+QH Haarlem, Netherlands', 'global_code': '9F46CM54+QH'}",3.9,12.0,881968250bfffff
"{'location': {'lat': 52.41086359999999, 'lng': 4.654542499999999}, 'viewport': {'northeast': {'lat': 52.4122056302915, 'lng': 4.655843530291502}, 'southwest': {'lat': 52.4095076697085, 'lng': 4.653145569708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Empty Pages,,ChIJn0xXHI_vxUcRtgfQAGhpFOY,ChIJn0xXHI_vxUcRtgfQAGhpFOY,GOOGLE,"['point_of_interest', 'establishment']","Havikstraat 2, Haarlem",OPERATIONAL,,"{'compound_code': 'CM63+8R Haarlem, Netherlands', 'global_code': '9F46CM63+8R'}",5.0,8.0,881968250bfffff
"{'location': {'lat': 52.4098126, 'lng': 4.6546334}, 'viewport': {'northeast': {'lat': 52.4111496302915, 'lng': 4.655915280291503}, 'southwest': {'lat': 52.4084516697085, 'lng': 4.653217319708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gewichtscoach Alies,,ChIJIVO-FI_vxUcRoCKh4Oto1Wg,ChIJIVO-FI_vxUcRoCKh4Oto1Wg,GOOGLE,"['health', 'point_of_interest', 'establishment']","Batavierenplantsoen 12, Haarlem",OPERATIONAL,,"{'compound_code': 'CM53+WV Haarlem, Netherlands', 'global_code': '9F46CM53+WV'}",5.0,1.0,881968250bfffff
"{'location': {'lat': 52.4087206, 'lng': 4.6568093}, 'viewport': {'northeast': {'lat': 52.4100807302915, 'lng': 4.658189630291503}, 'southwest': {'lat': 52.40738276970851, 'lng': 4.655491669708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Studio Groen Design,"[{'height': 2923, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117566519369765250857"">Jean Green</a>'], 'photo_reference': 'AXQCQNQehpHsDOnyXHD2Xw4RPDzOeWwWgPtUDAF291M4rIoF8djAVahDs3RvAVhSBh9L9J_9jURiYVtgxO-XW7clSQB6K5w4wqxZnpjkfzdUOtIZzTbahOHWN-JkC5jKDq5ljyUmMizMhj9IgiXCoRaKMunzinFREyvVWgz-KPbkTfqscEom7IHEoDhRkje6on4Mo3VrbDx-DiLa5seOGA6oKeGNwPo8lg2OpCenS5jZSQLDydfN8kTvRxC1msaYmM4QPkKIO5UoMfxjr-oJ-vH4s8RrigXgVUDtApXnJ6QKjCIdGjAnS_TWHrEuYVS41XZf5dsrB3WsYwEESZyWiqba6J3KzNAR88fNjB4cLz0t3xTxbjZ-AVwh0NrEdznpWJXFDpaYxqN29XzGxc7pX7srAVJc5P3e8pf0Z999RSXb0f857zBz8Ff9iYzr9KkQ2iqacGPGfGZ8PMQBBLxHK53UhAIblj8FbSk9iCfxVU1JDDiYfAe_ylRU-hD4kdFuOu0Kc2PmXzbtXWeBob2FpZ0T4jpToK6Xjm1GOCrLRe06xVzle6_JLDWE6LcwdEFoxsDKsLXPF2NRK1aP8vgINR-aktmC6u0m-PIFjtatSlVDnmackE3phdLEAmQJYYvp07XEc2UpZw', 'width': 4032}]",ChIJ2X4brIjvxUcR3fn_CuCXTfg,ChIJ2X4brIjvxUcR3fn_CuCXTfg,GOOGLE,"['point_of_interest', 'establishment']","Vondelweg 102-RD, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': 'CM54+FP Haarlem, Netherlands', 'global_code': '9F46CM54+FP'}",3.0,2.0,881968250bfffff
"{'location': {'lat': 52.4129897, 'lng': 4.6538901}, 'viewport': {'northeast': {'lat': 52.4143586302915, 'lng': 4.655200480291502}, 'southwest': {'lat': 52.4116606697085, 'lng': 4.652502519708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Funky Friday,"[{'height': 550, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116573198611271816657"">Funky Friday</a>'], 'photo_reference': 'AXQCQNQaahu3hQo7QC6kXcrC4EkZy04flTHdIAn7Rn7EqUCIZzTs7zhnqsho_s2wc7zTsvtNyETbI5jMjVQZDiZFE1VMbubP_qquF6Uzh_t4fmbPatC1bfN2CqjgJqcI3DWubq6Tb8Fnb-SILw8FY4zUBxtIAXDHeyQLRAvJJYrxm5jEdg5lmhgfdtn0B6fiQfifsj_ellwKBcDbgZHo0eObWWp1wLHKA-Th_kZL2WrDMsWkBn5f72a_cYElecVqPuy0SeDtWUkbKJW186b8g9HnjL98cobNUQ_joSwpakO7WWmgyAAwrlqH3fm7w3k47pUjeMGqTT3cUDE', 'width': 550}]",ChIJqS47iI7vxUcRe0DEYOQFFv0,ChIJqS47iI7vxUcRe0DEYOQFFv0,GOOGLE,"['point_of_interest', 'establishment']","Zwaluwstraat 24, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': 'CM73+5H Haarlem, Netherlands', 'global_code': '9F46CM73+5H'}",5.0,2.0,881968250bfffff
"{'location': {'lat': 52.410521, 'lng': 4.654313000000001}, 'viewport': {'northeast': {'lat': 52.4118569802915, 'lng': 4.655587680291503}, 'southwest': {'lat': 52.4091590197085, 'lng': 4.652889719708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,De COMMUNICATIEPARTNERS,"[{'height': 454, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114907996936106061994"">De COMMUNICATIEPARTNERS</a>'], 'photo_reference': 'AXQCQNRGi9FnPpuHqhdL4_WMMKd89ZT21B2vOvsrfihuMXH0Z7n3mmMuTcINsEFi2n_L9768xcHnyj8T_4Pp-RdIotUqLhYV2s2xVwaLlQ-xY9JdN4ih-VCl3SuBcXa_V0DTyr0dwLU9zvA8o4jHH4JXH6mxcSFt4vQxALlGHjVSo0L1dHJMGQ1axaNn0iCodCg7jkvCcG3X_leUyCNdqILidfa0L1hohax7NdBDaPQBJ2ea-Rxb3TS4U8QYCweeONIYlURPmKM9jSgdKIMKcn5I7cGew3SAC2NbJ5iXi7GVeWAQUtaAXw1VdDHB4zAKMY2pNwRl6SxUs7M', 'width': 810}]",ChIJG37GGo_vxUcRzZ3FE9RabMk,ChIJG37GGo_vxUcRzZ3FE9RabMk,GOOGLE,"['point_of_interest', 'establishment']","Roerdompplein 4, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': 'CM63+6P Haarlem, Netherlands', 'global_code': '9F46CM63+6P'}",,,881968250bfffff
"{'location': {'lat': 52.4110483, 'lng': 4.653892799999999}, 'viewport': {'northeast': {'lat': 52.4124296802915, 'lng': 4.655466330291501}, 'southwest': {'lat': 52.4097317197085, 'lng': 4.652768369708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Stichting Kinderopvang Spaarne,,ChIJLSHxAY_vxUcRho2Nzl2DPpc,ChIJLSHxAY_vxUcRho2Nzl2DPpc,GOOGLE,"['point_of_interest', 'establishment']","Roerdompplein 19, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': 'CM63+CH Haarlem, Netherlands', 'global_code': '9F46CM63+CH'}",,,881968250bfffff
"{'location': {'lat': 52.4085098, 'lng': 4.656154}, 'viewport': {'northeast': {'lat': 52.4098570302915, 'lng': 4.657419080291503}, 'southwest': {'lat': 52.4071590697085, 'lng': 4.654721119708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gosia Bolwijn Wiese,"[{'height': 639, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103750640505241705499"">Gosia Bolwijn Wiese</a>'], 'photo_reference': 'AXQCQNS2IrQM4QB6l5ju5S-LJEKrIgXCYAdhYSPSDdMbKFLO83srYmfr9UqGzBTW6jv6T2XRkeqw1gNROcd9cR07dGXw-nh4LmNG29Yz028Y7LDL00-qz-msPxEPQPKa99VKTBbZoH5Cm20kpss_G2ZTiX7gXLKrpvyl9OrviJiRNFddvWHeppptZDjHXF0Ur3atZZZMeOFFJLt8p4U8Z911acn70WWDacMlrmk68H1-7SiaTRuDXkvLNBQ1kPH9GiM49i_SRVkppr-uLdrCDiocGjoMw9rPUgH55EP47Z0NjVkU_BjKVCsugs3Z37Ukf4rObIRbZuXH-mo', 'width': 960}]",ChIJSXWuVY_vxUcRY_vixx8Jm4g,ChIJSXWuVY_vxUcRY_vixx8Jm4g,GOOGLE,"['point_of_interest', 'establishment']","Clovisstraat 30, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': 'CM54+CF Haarlem, Netherlands', 'global_code': '9F46CM54+CF'}",,,881968250bfffff
"{'location': {'lat': 52.41412039999999, 'lng': 4.655061900000001}, 'viewport': {'northeast': {'lat': 52.41544548029149, 'lng': 4.656460480291502}, 'southwest': {'lat': 52.4127475197085, 'lng': 4.653762519708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Qontent,"[{'height': 599, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103591034628940559942"">Qontent</a>'], 'photo_reference': 'AXQCQNQMKJKEPp5guVMKWwSAiNtcPj4bblVYhr46tI0pGuBES2knl8qEBWA9DTShS7reao0EAVcvQq4wuuEqQVPP4iR0UWaLreMT1uNJXw92x-fObu-Zwv3aw0wvFpaIKxeRTU97M0nlHX1qJIne_Vc4Abes2nyXiCYeXnCQOsSsbcVLzVoO_72cRdCSFvMYmJQxjeLlLVc6uh1YM4A7_jaNEbmflELR_oWx-7Dg5Jm3yw21HrhzPwmDIO2nSe_Gfm48tdryO6sMeOx4E8b0kZTsoOZqpEuo8rfqtY33dshFTdo_PZsAR8ql1OcKayWbplg2sMfbsGNSF58', 'width': 800}]",ChIJHXqawZwWxkcR8UplWGtaxQI,ChIJHXqawZwWxkcR8UplWGtaxQI,GOOGLE,"['point_of_interest', 'establishment']","Zwaluwstraat 57, Haarlem",OPERATIONAL,,"{'compound_code': 'CM74+J2 Haarlem, Netherlands', 'global_code': '9F46CM74+J2'}",,,881968250bfffff
"{'location': {'lat': 52.4161594, 'lng': 4.6609942}, 'viewport': {'northeast': {'lat': 52.42870194708357, 'lng': 4.682928792048036}, 'southwest': {'lat': 52.40407587740604, 'lng': 4.639882921459295}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oud Schoten en Spaarndam,,ChIJgQBq_orvxUcRaTjZSj_sKJ0,ChIJgQBq_orvxUcRaTjZSj_sKJ0,GOOGLE,"['sublocality_level_1', 'sublocality', 'political']",Oud Schoten en Spaarndam,,,,,,881968250bfffff
